#gene	src	src_start	src_stop	src_strand	target	method
CC1G_02922	Chr_8	1269818	1273402	+1	LACBIDRAFT_309244	orthomcl
CC1G_02923	Chr_8	1274042	1278429	+1	LACBIDRAFT_230870	orthomcl
CC1G_02924	Chr_8	1278629	1284991	-1	LACBIDRAFT_309000	orthomcl
CC1G_02925	Chr_8	1285304	1286297	+1	LACBIDRAFT_308999	orthomcl
CC1G_02926	Chr_8	1286745	1287950	-1	LACBIDRAFT_308996	orthomcl
CC1G_02929	Chr_8	1293298	1294880	+1	LACBIDRAFT_308995	orthomcl
CC1G_02930	Chr_8	1295258	1296710	+1	LACBIDRAFT_308994	orthomcl
CC1G_02931	Chr_8	1296878	1297545	+1	LACBIDRAFT_245351	orthomcl
CC1G_02932	Chr_8	1297810	1304845	-1	LACBIDRAFT_245542	orthomcl
CC1G_02933	Chr_8	1309997	1311422	-1	LACBIDRAFT_309256	orthomcl
CC1G_02934	Chr_8	1311772	1314561	-1	LACBIDRAFT_309255	orthomcl
CC1G_02935	Chr_8	1315123	1317423	-1	LACBIDRAFT_323042	orthomcl
CC1G_02938	Chr_8	1322692	1325020	-1	LACBIDRAFT_309252	orthomcl
CC1G_02939	Chr_8	1325212	1329519	-1	LACBIDRAFT_309251	orthomcl
CC1G_02940	Chr_8	1329912	1331412	+1	LACBIDRAFT_292626	orthomcl
CC1G_02941	Chr_8	1331847	1333017	+1	LACBIDRAFT_188193	orthomcl
CC1G_02942	Chr_8	1333830	1336295	+1	LACBIDRAFT_191541,LACBIDRAFT_230398	orthomcl
CC1G_02944	Chr_8	1337315	1342187	-1	LACBIDRAFT_230493	orthomcl
CC1G_02945	Chr_8	1342383	1343520	+1	LACBIDRAFT_290833	orthomcl
CC1G_02946	Chr_8	1343717	1344627	-1	LACBIDRAFT_309028	orthomcl
CC1G_02949	Chr_8	1349394	1352490	-1	LACBIDRAFT_188236	orthomcl
CC1G_02952	Chr_8	1359318	1360723	-1	LACBIDRAFT_309030	orthomcl
CC1G_02953	Chr_8	1361588	1362412	-1	LACBIDRAFT_309029	orthomcl
CC1G_02956	Chr_8	1366680	1367668	-1	LACBIDRAFT_250117	orthomcl
CC1G_02957	Chr_8	1368457	1369498	-1	LACBIDRAFT_297561	orthomcl
CC1G_02958	Chr_8	1370344	1371492	-1	LACBIDRAFT_309035	orthomcl
CC1G_02960	Chr_8	1372707	1373498	+1	LACBIDRAFT_322864	orthomcl
CC1G_02961	Chr_8	1376714	1381002	+1	LACBIDRAFT_171620	orthomcl
CC1G_02962	Chr_8	1381668	1385209	+1	LACBIDRAFT_292536	orthomcl
CC1G_02963	Chr_8	1394002	1395114	-1	LACBIDRAFT_245416	orthomcl
CC1G_02964	Chr_8	1399990	1401278	+1	LACBIDRAFT_309045	orthomcl
CC1G_02965	Chr_8	1401555	1404095	-1	LACBIDRAFT_230567	orthomcl
CC1G_02966	Chr_8	1404660	1405936	+1	LACBIDRAFT_309063	orthomcl
CC1G_02969	Chr_8	1416698	1419726	-1	LACBIDRAFT_309065	orthomcl
CC1G_02970	Chr_8	1420301	1424033	+1	LACBIDRAFT_309066	orthomcl
CC1G_02971	Chr_8	1424413	1429046	+1	LACBIDRAFT_309027	orthomcl
CC1G_02972	Chr_8	1429370	1432821	-1	LACBIDRAFT_309026	orthomcl
CC1G_02973	Chr_8	1433148	1435561	-1	LACBIDRAFT_309024	orthomcl
CC1G_02974	Chr_8	1435939	1440148	-1	LACBIDRAFT_244993	orthomcl
CC1G_02977	Chr_8	1448760	1450497	+1	LACBIDRAFT_303208,LACBIDRAFT_303316,LACBIDRAFT_303322,LACBIDRAFT_304838,LACBIDRAFT_304849,LACBIDRAFT_330560	orthomcl
CC1G_02979	Chr_8	1454579	1456070	+1	LACBIDRAFT_245635	orthomcl
CC1G_02981	Chr_8	1460584	1461644	-1	LACBIDRAFT_301144	orthomcl
CC1G_02982	Chr_8	1463509	1465122	+1	LACBIDRAFT_253407	orthomcl
CC1G_02985	Chr_8	1470797	1472043	-1	LACBIDRAFT_292511	orthomcl
CC1G_02986	Chr_8	1472251	1473103	+1	LACBIDRAFT_308977	orthomcl
CC1G_02987	Chr_8	1473225	1476634	+1	LACBIDRAFT_308976	orthomcl
CC1G_02988	Chr_8	1478676	1479411	-1	LACBIDRAFT_309137	orthomcl
CC1G_02989	Chr_8	1480555	1481470	+1	LACBIDRAFT_309136	orthomcl
CC1G_02990	Chr_8	1481540	1482341	-1	LACBIDRAFT_148745	orthomcl
CC1G_02991	Chr_8	1482640	1483887	+1	LACBIDRAFT_309134	orthomcl
CC1G_02992	Chr_8	1484842	1486700	-1	LACBIDRAFT_230442	orthomcl
CC1G_02995	Chr_8	1490211	1492046	-1	LACBIDRAFT_322930	orthomcl
CC1G_03000	Chr_8	1506385	1508432	+1	LACBIDRAFT_309123	orthomcl
CC1G_03001	Chr_8	1508913	1509683	-1	LACBIDRAFT_245084	orthomcl
CC1G_03002	Chr_8	1510981	1511674	-1	LACBIDRAFT_295801	orthomcl
CC1G_03003	Chr_8	1511938	1513637	-1	LACBIDRAFT_292561	orthomcl
CC1G_03006	Chr_8	1523487	1524703	+1	LACBIDRAFT_318299	orthomcl
CC1G_03011	Chr_8	1540984	1541550	+1	LACBIDRAFT_312429	orthomcl
CC1G_03014	Chr_8	1550597	1554055	+1	LACBIDRAFT_309145	orthomcl
CC1G_03017	Chr_8	1561887	1563203	-1	LACBIDRAFT_309140	orthomcl
CC1G_03020	Chr_8	1566934	1568986	+1	LACBIDRAFT_292475	orthomcl
CC1G_03021	Chr_8	1570048	1572657	-1	LACBIDRAFT_157734	orthomcl
CC1G_03022	Chr_8	1573409	1574661	-1	LACBIDRAFT_295733	orthomcl
CC1G_03023	Chr_8	1575179	1576536	+1	LACBIDRAFT_308768	orthomcl
CC1G_03024	Chr_8	1577142	1578677	+1	LACBIDRAFT_292494	orthomcl
CC1G_03026	Chr_8	1586598	1588775	+1	LACBIDRAFT_308922	orthomcl
CC1G_03032	Chr_8	1602374	1603734	-1	LACBIDRAFT_292497	orthomcl
CC1G_03033	Chr_8	1605371	1608766	-1	LACBIDRAFT_230208	orthomcl
CC1G_03034	Chr_8	1609108	1611555	-1	LACBIDRAFT_292496	orthomcl
CC1G_03035	Chr_8	2095024	2096311	-1	LACBIDRAFT_310434	orthomcl
CC1G_03036	Chr_8	2098130	2099172	+1	LACBIDRAFT_175105	orthomcl
CC1G_03039	Chr_8	2107197	2108016	-1	LACBIDRAFT_332942	orthomcl
CC1G_03041	Chr_8	2110136	2111491	-1	LACBIDRAFT_303608	orthomcl
CC1G_03044	Chr_8	2116301	2120376	+1	LACBIDRAFT_310531	orthomcl
CC1G_03058	Chr_8	2154421	2155187	+1	LACBIDRAFT_182517	orthomcl
CC1G_03068	Chr_8	2175152	2176911	-1	LACBIDRAFT_189781	orthomcl
CC1G_03070	Chr_8	2180421	2181107	-1	LACBIDRAFT_191873	orthomcl
CC1G_03071	Chr_8	2186019	2187823	+1	LACBIDRAFT_310440	orthomcl
CC1G_03074	Chr_8	2195308	2198224	-1	LACBIDRAFT_318973	orthomcl
CC1G_03082	Chr_8	2210051	2212708	+1	LACBIDRAFT_333006	orthomcl
CC1G_03084	Chr_8	2217169	2218452	-1	LACBIDRAFT_310497	orthomcl
CC1G_03085	Chr_8	2219755	2220469	+1	LACBIDRAFT_190033	orthomcl
CC1G_03088	Chr_8	2227835	2229653	-1	LACBIDRAFT_332961	orthomcl
CC1G_03090	Chr_8	2232881	2235394	-1	LACBIDRAFT_310470	orthomcl
CC1G_03091	Chr_8	2236499	2238532	+1	LACBIDRAFT_309345	orthomcl
CC1G_03095	Chr_8	2245047	2248402	+1	LACBIDRAFT_239741	orthomcl
CC1G_03104	Chr_8	2274065	2275881	-1	LACBIDRAFT_175119	orthomcl
CC1G_03105	Chr_8	2276147	2278131	-1	LACBIDRAFT_256459	orthomcl
CC1G_03107	Chr_8	2281417	2284940	+1	LACBIDRAFT_191312	orthomcl
CC1G_03110	Chr_8	2289435	2289943	+1	LACBIDRAFT_295540	orthomcl
CC1G_03117	Chr_8	2322693	2324205	+1	LACBIDRAFT_310503,LACBIDRAFT_334282	orthomcl
CC1G_03118	Chr_8	2328674	2329492	+1	LACBIDRAFT_237909	orthomcl
CC1G_03123	Chr_8	2340879	2342008	-1	LACBIDRAFT_295539,LACBIDRAFT_310457,LACBIDRAFT_332963	orthomcl
CC1G_03131	Chr_8	2364093	2366414	-1	LACBIDRAFT_299323,LACBIDRAFT_314531	orthomcl
CC1G_03132	Chr_8	2367067	2368612	-1	LACBIDRAFT_307595	orthomcl
CC1G_03153	Chr_8	2406069	2408022	+1	LACBIDRAFT_255437	orthomcl
CC1G_03154	Chr_8	2410237	2411224	+1	LACBIDRAFT_321279	orthomcl
CC1G_03157	Chr_8	2418149	2419947	-1	LACBIDRAFT_312758	orthomcl
CC1G_03162	Chr_8	2430741	2433324	+1	LACBIDRAFT_295804,LACBIDRAFT_323967	orthomcl
CC1G_03166	Chr_8	2444362	2445452	-1	LACBIDRAFT_175325	orthomcl
CC1G_03170	Chr_8	2453371	2455890	-1	LACBIDRAFT_314480	orthomcl
CC1G_03171	Chr_8	2456597	2457793	+1	LACBIDRAFT_314444	orthomcl
CC1G_03176	Chr_8	2467532	2469953	-1	LACBIDRAFT_312928	orthomcl
CC1G_03181	Chr_8	2478792	2486102	-1	LACBIDRAFT_294420	orthomcl
CC1G_03189	Chr_3	2511092	2511670	+1	LACBIDRAFT_313751	orthomcl
CC1G_03190	Chr_3	2516532	2517662	+1	LACBIDRAFT_313750	orthomcl
CC1G_03191	Chr_3	2519181	2521891	-1	LACBIDRAFT_249620,LACBIDRAFT_305106	orthomcl
CC1G_03192	Chr_3	2522140	2523983	+1	LACBIDRAFT_246659	orthomcl
CC1G_03193	Chr_3	2524083	2524718	-1	LACBIDRAFT_313764	orthomcl
CC1G_03194	Chr_3	2528303	2531469	-1	LACBIDRAFT_313765	orthomcl
CC1G_03195	Chr_3	2537147	2538857	+1	LACBIDRAFT_313769	orthomcl
CC1G_03197	Chr_3	2544764	2545351	+1	LACBIDRAFT_313770	orthomcl
CC1G_03200	Chr_3	2551601	2552754	-1	LACBIDRAFT_183528	orthomcl
CC1G_03201	Chr_3	2553101	2555318	+1	LACBIDRAFT_313773	orthomcl
CC1G_03206	Chr_3	2562939	2566059	-1	LACBIDRAFT_313776	orthomcl
CC1G_03210	Chr_3	2572098	2574324	+1	LACBIDRAFT_399488	orthomcl
CC1G_03211	Chr_3	2575698	2576560	-1	LACBIDRAFT_189176	orthomcl
CC1G_03213	Chr_3	2578336	2579814	+1	LACBIDRAFT_313711	orthomcl
CC1G_03214	Chr_3	2580302	2581350	-1	LACBIDRAFT_313710	orthomcl
CC1G_03216	Chr_3	2585505	2585790	-1	LACBIDRAFT_313856	orthomcl
CC1G_03217	Chr_3	2586135	2589401	-1	LACBIDRAFT_247189	orthomcl
CC1G_03218	Chr_3	2589662	2591229	+1	LACBIDRAFT_189236	orthomcl
CC1G_03219	Chr_3	2591767	2593326	+1	LACBIDRAFT_313859	orthomcl
CC1G_03223	Chr_3	2602568	2604161	+1	LACBIDRAFT_183653	orthomcl
CC1G_03225	Chr_3	2606053	2608202	+1	LACBIDRAFT_319636	orthomcl
CC1G_03227	Chr_3	2611631	2613257	-1	LACBIDRAFT_189226	orthomcl
CC1G_03228	Chr_3	2613453	2614233	+1	LACBIDRAFT_313756	orthomcl
CC1G_03229	Chr_3	2614803	2618672	-1	LACBIDRAFT_313755	orthomcl
CC1G_03230	Chr_3	2619235	2620342	-1	LACBIDRAFT_313860	orthomcl
CC1G_03231	Chr_3	2620361	2621380	+1	LACBIDRAFT_189259	orthomcl
CC1G_03232	Chr_3	2621615	2623210	-1	LACBIDRAFT_324189	orthomcl
CC1G_03233	Chr_3	2623414	2625359	-1	LACBIDRAFT_293143	orthomcl
CC1G_03234	Chr_3	2629730	2631038	-1	LACBIDRAFT_232344	orthomcl
CC1G_03235	Chr_3	2632811	2633513	+1	LACBIDRAFT_324193	orthomcl
CC1G_03236	Chr_3	2634953	2636103	-1	LACBIDRAFT_183375	orthomcl
CC1G_03237	Chr_3	2639569	2640846	+1	LACBIDRAFT_313869	orthomcl
CC1G_03239	Chr_3	2644147	2645691	+1	LACBIDRAFT_313870	orthomcl
CC1G_03241	Chr_3	2647699	2648554	-1	LACBIDRAFT_183422	orthomcl
CC1G_03242	Chr_3	2649549	2652700	-1	LACBIDRAFT_189281	orthomcl
CC1G_03245	Chr_3	2656993	2658752	+1	LACBIDRAFT_324201	orthomcl
CC1G_03248	Chr_3	2661760	2663378	-1	LACBIDRAFT_247009	orthomcl
CC1G_03249	Chr_3	2663588	2665592	+1	LACBIDRAFT_313879	orthomcl
CC1G_03250	Chr_3	2665679	2668014	-1	LACBIDRAFT_246912	orthomcl
CC1G_03251	Chr_3	2668367	2668975	+1	LACBIDRAFT_183473	orthomcl
CC1G_03254	Chr_3	2677165	2678387	+1	LACBIDRAFT_183526	orthomcl
CC1G_03255	Chr_3	2678640	2680318	-1	LACBIDRAFT_293152	orthomcl
CC1G_03256	Chr_3	2680395	2681548	+1	LACBIDRAFT_313887	orthomcl
CC1G_03257	Chr_3	2683303	2684446	-1	LACBIDRAFT_310627,LACBIDRAFT_313875,LACBIDRAFT_313889	orthomcl
CC1G_03259	Chr_3	2690316	2691274	-1	LACBIDRAFT_313891	orthomcl
CC1G_03260	Chr_3	2692188	2694007	-1	LACBIDRAFT_313892	orthomcl
CC1G_03262	Chr_3	2698179	2699731	+1	LACBIDRAFT_313901	orthomcl
CC1G_03263	Chr_3	2699892	2701221	-1	LACBIDRAFT_147071	orthomcl
CC1G_03265	Chr_3	2704653	2705627	-1	LACBIDRAFT_189155	orthomcl
CC1G_03266	Chr_3	2705878	2706687	+1	LACBIDRAFT_324212	orthomcl
CC1G_03268	Chr_3	2708745	2712756	-1	LACBIDRAFT_313939	orthomcl
CC1G_03269	Chr_3	2713520	2714509	+1	LACBIDRAFT_189049	orthomcl
CC1G_03270	Chr_3	2714747	2716334	-1	LACBIDRAFT_313942	orthomcl
CC1G_03271	Chr_3	2716630	2718398	+1	LACBIDRAFT_183606	orthomcl
CC1G_03272	Chr_3	2719172	2720646	+1	LACBIDRAFT_313944	orthomcl
CC1G_03275	Chr_3	2725034	2725791	-1	LACBIDRAFT_313945	orthomcl
CC1G_03276	Chr_3	2726069	2728574	+1	LACBIDRAFT_313930	orthomcl
CC1G_03277	Chr_3	2729549	2732184	-1	LACBIDRAFT_246888	orthomcl
CC1G_03278	Chr_3	2733223	2733962	+1	LACBIDRAFT_313948	orthomcl
CC1G_03281	Chr_3	2738872	2740831	+1	LACBIDRAFT_144077	orthomcl
CC1G_03282	Chr_3	2741381	2742669	-1	LACBIDRAFT_313927	orthomcl
CC1G_03283	Chr_3	2744384	2746793	+1	LACBIDRAFT_294382	orthomcl
CC1G_03286	Chr_3	2756580	2758647	+1	LACBIDRAFT_314056	orthomcl
CC1G_03287	Chr_3	2759743	2761406	-1	LACBIDRAFT_189321	orthomcl
CC1G_03288	Chr_3	2761743	2762378	+1	LACBIDRAFT_314060	orthomcl
CC1G_03289	Chr_3	2762571	2763908	-1	LACBIDRAFT_189982	orthomcl
CC1G_03291	Chr_3	2772410	2773488	+1	LACBIDRAFT_305868	orthomcl
CC1G_03293	Chr_3	2774989	2778413	-1	LACBIDRAFT_189090	orthomcl
CC1G_03295	Chr_3	2781645	2785448	-1	LACBIDRAFT_293162	orthomcl
CC1G_03297	Chr_3	2788230	2788993	-1	LACBIDRAFT_301373	orthomcl
CC1G_03298	Chr_3	2790768	2792311	+1	LACBIDRAFT_295134	orthomcl
CC1G_03299	Chr_3	2792498	2794061	-1	LACBIDRAFT_246865	orthomcl
CC1G_03300	Chr_3	2794391	2797288	-1	LACBIDRAFT_313965	orthomcl
CC1G_03304	Chr_3	2811914	2816145	-1	LACBIDRAFT_183625	orthomcl
CC1G_03305	Chr_3	2816993	2822171	-1	LACBIDRAFT_324262	orthomcl
CC1G_03307	Chr_3	2825124	2826820	+1	LACBIDRAFT_247279	orthomcl
CC1G_03308	Chr_3	2827095	2827704	-1	LACBIDRAFT_313928	orthomcl
CC1G_03311	Chr_3	2835210	2836640	-1	LACBIDRAFT_308769	orthomcl
CC1G_03312	Chr_3	2837491	2838912	-1	LACBIDRAFT_324227	orthomcl
CC1G_03313	Chr_3	2841312	2844429	+1	LACBIDRAFT_231949	orthomcl
CC1G_03316	Chr_3	2848462	2850905	-1	LACBIDRAFT_313992	orthomcl
CC1G_03317	Chr_3	2851193	2853325	-1	LACBIDRAFT_231927	orthomcl
CC1G_03319	Chr_3	2860085	2861275	-1	LACBIDRAFT_313975	orthomcl
CC1G_03320	Chr_3	2861515	2863606	+1	LACBIDRAFT_145110	orthomcl
CC1G_03323	Chr_3	2867795	2869906	+1	LACBIDRAFT_293189	orthomcl
CC1G_03327	Chr_3	2878791	2880348	-1	LACBIDRAFT_313997	orthomcl
CC1G_03328	Chr_3	2881417	2882865	-1	LACBIDRAFT_293172,LACBIDRAFT_308586	orthomcl
CC1G_03330	Chr_3	2888284	2889369	+1	LACBIDRAFT_313934	orthomcl
CC1G_03332	Chr_3	2896214	2899763	+1	LACBIDRAFT_141932	orthomcl
CC1G_03333	Chr_3	2900263	2905102	-1	LACBIDRAFT_313933	orthomcl
CC1G_03334	Chr_3	2906036	2907966	+1	LACBIDRAFT_324304	orthomcl
CC1G_03335	Chr_8	541113	543933	+1	LACBIDRAFT_312111	orthomcl
CC1G_03337	Chr_8	547029	548168	+1	LACBIDRAFT_312101	orthomcl
CC1G_03338	Chr_8	548582	552352	+1	LACBIDRAFT_312100	orthomcl
CC1G_03346	Chr_8	563592	564801	+1	LACBIDRAFT_292406	orthomcl
CC1G_03349	Chr_8	568741	571866	+1	LACBIDRAFT_308656	orthomcl
CC1G_03355	Chr_8	589632	592311	+1	LACBIDRAFT_245630	orthomcl
CC1G_03356	Chr_8	594324	595806	-1	LACBIDRAFT_295147,LACBIDRAFT_318546	orthomcl
CC1G_03361	Chr_8	610453	618022	-1	LACBIDRAFT_292430	orthomcl
CC1G_03362	Chr_8	618399	620962	+1	LACBIDRAFT_245637	orthomcl
CC1G_03363	Chr_8	621052	623808	-1	LACBIDRAFT_292434	orthomcl
CC1G_03364	Chr_8	624453	625682	-1	LACBIDRAFT_312099	orthomcl
CC1G_03365	Chr_8	626311	628009	+1	LACBIDRAFT_308654	orthomcl
CC1G_03374	Chr_8	643875	647057	+1	LACBIDRAFT_254960	orthomcl
CC1G_03377	Chr_8	654088	655762	+1	LACBIDRAFT_319089	orthomcl
CC1G_03383	Chr_8	675398	678995	-1	LACBIDRAFT_176996	orthomcl
CC1G_03384	Chr_8	681099	682605	+1	LACBIDRAFT_313970,LACBIDRAFT_324266	orthomcl
CC1G_03386	Chr_8	685157	687117	+1	LACBIDRAFT_309593	orthomcl
CC1G_03387	Chr_8	687883	689281	+1	LACBIDRAFT_308626	orthomcl
CC1G_03392	Chr_8	702370	703695	-1	LACBIDRAFT_308634	orthomcl
CC1G_03393	Chr_8	704779	708120	+1	LACBIDRAFT_322579	orthomcl
CC1G_03395	Chr_8	711092	714545	-1	LACBIDRAFT_188448	orthomcl
CC1G_03397	Chr_8	717707	721891	-1	LACBIDRAFT_322569	orthomcl
CC1G_03401	Chr_8	733661	735171	-1	LACBIDRAFT_245639	orthomcl
CC1G_03403	Chr_8	737296	739376	-1	LACBIDRAFT_245232	orthomcl
CC1G_03405	Chr_8	741804	742789	-1	LACBIDRAFT_230670	orthomcl
CC1G_03406	Chr_8	743049	745238	+1	LACBIDRAFT_308908	orthomcl
CC1G_03407	Chr_8	746450	749343	+1	LACBIDRAFT_245054	orthomcl
CC1G_03408	Chr_8	750032	752338	+1	LACBIDRAFT_182815	orthomcl
CC1G_03409	Chr_8	752759	754286	-1	LACBIDRAFT_308913	orthomcl
CC1G_03411	Chr_8	755095	758334	+1	LACBIDRAFT_399402	orthomcl
CC1G_03412	Chr_8	758602	760319	-1	LACBIDRAFT_230911	orthomcl
CC1G_03413	Chr_8	761252	764357	+1	LACBIDRAFT_292492	orthomcl
CC1G_03414	Chr_8	765270	767021	-1	LACBIDRAFT_308879	orthomcl
CC1G_03416	Chr_8	770990	771800	+1	LACBIDRAFT_308881	orthomcl
CC1G_03419	Chr_8	776247	778226	+1	LACBIDRAFT_308833	orthomcl
CC1G_03424	Chr_8	785701	786982	+1	LACBIDRAFT_322719	orthomcl
CC1G_03425	Chr_8	788972	791435	-1	LACBIDRAFT_182604	orthomcl
CC1G_03428	Chr_8	798637	803623	+1	LACBIDRAFT_308803	orthomcl
CC1G_03430	Chr_8	805078	806210	-1	LACBIDRAFT_230306	orthomcl
CC1G_03431	Chr_8	806805	807742	-1	LACBIDRAFT_188374	orthomcl
CC1G_03433	Chr_8	810024	811272	+1	LACBIDRAFT_182799	orthomcl
CC1G_03436	Chr_8	815828	817562	+1	LACBIDRAFT_245122	orthomcl
CC1G_03437	Chr_8	817821	822342	-1	LACBIDRAFT_308988	orthomcl
CC1G_03438	Chr_8	823487	825732	-1	LACBIDRAFT_309246	orthomcl
CC1G_03439	Chr_8	826022	829625	-1	LACBIDRAFT_309247	orthomcl
CC1G_03440	Chr_8	829920	834065	+1	LACBIDRAFT_309199	orthomcl
CC1G_03441	Chr_8	834482	836848	+1	LACBIDRAFT_309201	orthomcl
CC1G_03442	Chr_8	839612	841867	-1	LACBIDRAFT_232674	orthomcl
CC1G_03443	Chr_8	842545	844105	-1	LACBIDRAFT_309204	orthomcl
CC1G_03444	Chr_8	845228	845894	-1	LACBIDRAFT_244960	orthomcl
CC1G_03445	Chr_8	846604	849491	+1	LACBIDRAFT_230763	orthomcl
CC1G_03446	Chr_8	849795	851431	-1	LACBIDRAFT_309207	orthomcl
CC1G_03447	Chr_8	851523	853053	+1	LACBIDRAFT_188460	orthomcl
CC1G_03448	Chr_8	853328	854674	+1	LACBIDRAFT_309209	orthomcl
CC1G_03449	Chr_8	854871	856568	-1	LACBIDRAFT_292603	orthomcl
CC1G_03450	Chr_8	857084	859171	-1	LACBIDRAFT_245192	orthomcl
CC1G_03453	Chr_8	861588	864077	-1	LACBIDRAFT_188370	orthomcl
CC1G_03454	Chr_8	865158	867941	+1	LACBIDRAFT_245334	orthomcl
CC1G_03455	Chr_8	868114	870351	-1	LACBIDRAFT_309214	orthomcl
CC1G_03456	Chr_8	870703	873653	-1	LACBIDRAFT_309215	orthomcl
CC1G_03457	Chr_8	873886	875057	+1	LACBIDRAFT_245262	orthomcl
CC1G_03458	Chr_8	875310	875669	-1	LACBIDRAFT_292609	orthomcl
CC1G_03459	Chr_8	875863	877005	+1	LACBIDRAFT_192506	orthomcl
CC1G_03460	Chr_8	877135	878062	-1	LACBIDRAFT_323012	orthomcl
CC1G_03461	Chr_8	878576	879225	+1	LACBIDRAFT_169220	orthomcl
CC1G_03462	Chr_8	879313	882900	-1	LACBIDRAFT_188344	orthomcl
CC1G_03463	Chr_8	883319	884995	-1	LACBIDRAFT_309224	orthomcl
CC1G_03464	Chr_8	888470	890358	+1	LACBIDRAFT_292614	orthomcl
CC1G_03465	Chr_8	891943	895317	-1	LACBIDRAFT_309226	orthomcl
CC1G_03466	Chr_8	895869	896376	+1	LACBIDRAFT_171826	orthomcl
CC1G_03467	Chr_8	896658	898186	-1	LACBIDRAFT_230624	orthomcl
CC1G_03468	Chr_8	898353	898923	+1	LACBIDRAFT_292619	orthomcl
CC1G_03469	Chr_8	899877	901637	-1	LACBIDRAFT_307717	orthomcl
CC1G_03470	Chr_8	902404	904657	+1	LACBIDRAFT_323023	orthomcl
CC1G_03471	Chr_8	904755	905869	-1	LACBIDRAFT_292620	orthomcl
CC1G_03472	Chr_8	905913	906996	+1	LACBIDRAFT_323025	orthomcl
CC1G_03473	Chr_8	907172	909952	+1	LACBIDRAFT_245059	orthomcl
CC1G_03474	Chr_8	910995	912566	+1	LACBIDRAFT_309234	orthomcl
CC1G_03475	Chr_8	913194	915463	+1	LACBIDRAFT_309235	orthomcl
CC1G_03489	Chr_9	1657342	1659224	+1	LACBIDRAFT_297969,LACBIDRAFT_317664	orthomcl
CC1G_03496	Chr_9	1675029	1676485	+1	LACBIDRAFT_291181	orthomcl
CC1G_03500	Chr_9	1679433	1680857	-1	LACBIDRAFT_327254	orthomcl
CC1G_03502	Chr_9	1682690	1683684	-1	LACBIDRAFT_327267	orthomcl
CC1G_03503	Chr_9	1685093	1687571	-1	LACBIDRAFT_294358	orthomcl
CC1G_03506	Chr_9	1690357	1693759	-1	LACBIDRAFT_297625	orthomcl
CC1G_03508	Chr_9	1696156	1697610	+1	LACBIDRAFT_297626	orthomcl
CC1G_03510	Chr_9	1700254	1701215	+1	LACBIDRAFT_235494	orthomcl
CC1G_03511	Chr_9	1701616	1702936	-1	LACBIDRAFT_294319	orthomcl
CC1G_03512	Chr_9	1703384	1703783	+1	LACBIDRAFT_327173	orthomcl
CC1G_03518	Chr_9	1723788	1728155	+1	LACBIDRAFT_313796	orthomcl
CC1G_03534	Chr_9	1762148	1763546	-1	LACBIDRAFT_294324	orthomcl
CC1G_03540	Chr_9	1775830	1776902	+1	LACBIDRAFT_327188	orthomcl
CC1G_03547	Chr_9	1790329	1793533	+1	LACBIDRAFT_190662	orthomcl
CC1G_03548	Chr_9	1794026	1795626	-1	LACBIDRAFT_297544	orthomcl
CC1G_03549	Chr_9	1797971	1799325	+1	LACBIDRAFT_297546	orthomcl
CC1G_03551	Chr_9	1804120	1804503	-1	LACBIDRAFT_297547	orthomcl
CC1G_03552	Chr_9	1804832	1806510	+1	LACBIDRAFT_249948	orthomcl
CC1G_03553	Chr_9	1808224	1810832	-1	LACBIDRAFT_327213	orthomcl
CC1G_03556	Chr_9	1816749	1820169	-1	LACBIDRAFT_297675,LACBIDRAFT_323110,LACBIDRAFT_327282,LACBIDRAFT_327999,LACBIDRAFT_331665	orthomcl
CC1G_03557	Chr_9	1820717	1821938	+1	LACBIDRAFT_297676	orthomcl
CC1G_03558	Chr_9	1822278	1827089	-1	LACBIDRAFT_235360	orthomcl
CC1G_03559	Chr_9	1828108	1828828	+1	LACBIDRAFT_291347,LACBIDRAFT_295682	orthomcl
CC1G_03563	Chr_9	1836151	1837350	-1	LACBIDRAFT_307631,LACBIDRAFT_331339	orthomcl
CC1G_03564	Chr_9	1838416	1840527	+1	LACBIDRAFT_184122,LACBIDRAFT_189790,LACBIDRAFT_189858,LACBIDRAFT_233802,LACBIDRAFT_248415,LACBIDRAFT_248655,LACBIDRAFT_248682,LACBIDRAFT_248749	orthomcl
CC1G_03571	Chr_9	1856321	1857845	-1	LACBIDRAFT_297584	orthomcl
CC1G_03572	Chr_9	1858079	1861655	-1	LACBIDRAFT_387314	orthomcl
CC1G_03574	Chr_9	1864862	1865981	-1	LACBIDRAFT_250012	orthomcl
CC1G_03576	Chr_9	1867247	1869156	+1	LACBIDRAFT_297577	orthomcl
CC1G_03577	Chr_9	1869951	1872266	+1	LACBIDRAFT_235328	orthomcl
CC1G_03578	Chr_9	1874392	1875081	+1	LACBIDRAFT_168601,LACBIDRAFT_236989,LACBIDRAFT_294849,LACBIDRAFT_294865	orthomcl
CC1G_03580	Chr_9	1876987	1879809	-1	LACBIDRAFT_327221	orthomcl
CC1G_03581	Chr_9	1880595	1881994	+1	LACBIDRAFT_297588	orthomcl
CC1G_03586	Chr_9	1892736	1893916	+1	LACBIDRAFT_297591	orthomcl
CC1G_03587	Chr_9	1897893	1900216	-1	LACBIDRAFT_297518	orthomcl
CC1G_03588	Chr_9	1901920	1905107	-1	LACBIDRAFT_297517	orthomcl
CC1G_03590	Chr_9	1906512	1907943	-1	LACBIDRAFT_297516	orthomcl
