#chrom	start	stop	class
Chr_12	100268	100330	Simple_repeat
Chr_12	113742	113807	Simple_repeat
Chr_12	114608	114765	Simple_repeat
Chr_12	118179	118199	Simple_repeat
Chr_12	119987	120009	Simple_repeat
Chr_12	120198	120239	Simple_repeat
Chr_12	127167	127302	Unknown:R485
Chr_12	127548	127604	Simple_repeat
Chr_12	139983	140810	Unknown:R84
Chr_12	150836	150918	Simple_repeat
Chr_12	156222	156243	Low_complexity
Chr_12	195398	195447	Simple_repeat
Chr_12	224280	224722	Unknown:R79
Chr_12	224734	224830	Unknown:R416
Chr_12	224782	224907	Unknown:R110
Chr_12	230713	230777	Simple_repeat
Chr_12	235384	235409	Simple_repeat
Chr_12	236048	236086	Simple_repeat
Chr_12	241111	241171	Simple_repeat
Chr_12	258332	258450	Simple_repeat
Chr_12	258373	258510	Simple_repeat
Chr_12	258452	258551	Simple_repeat
Chr_12	264317	264341	Simple_repeat
Chr_12	264384	264424	Simple_repeat
Chr_12	277257	277281	Simple_repeat
Chr_12	281477	281697	Unknown:R397
Chr_12	282286	282399	Unknown:R253
Chr_12	309719	309747	Simple_repeat
Chr_12	313463	313538	Unknown:R433
Chr_12	313464	313525	Unknown:R433
Chr_12	318037	318096	Simple_repeat
Chr_12	318998	319185	Unknown:R131
Chr_12	321045	321281	Unknown:R310
Chr_12	321099	321389	Unknown:R401
Chr_12	321529	321812	Unknown:R310
Chr_12	321601	321857	Unknown:R68
Chr_12	321904	322058	Unknown:R401
Chr_12	324607	324794	Unknown:R131
Chr_12	327257	327280	Low_complexity
Chr_12	329774	329933	Unknown:R454
Chr_12	329933	330004	Unknown:R454
Chr_12	330077	330146	Unknown:R128
Chr_12	330137	330240	Unknown:R343
Chr_12	330216	330266	Unknown:R351
Chr_12	335610	336732	Unknown:R278
Chr_12	353867	354950	Unknown:R278
Chr_12	357538	358607	Unknown:R278
Chr_12	361326	361900	Unknown:R278
Chr_12	362003	362093	Simple_repeat
Chr_12	362212	362329	Unknown:R278
Chr_12	369255	369291	Simple_repeat
Chr_12	384921	384961	Simple_repeat
Chr_12	389173	389246	Simple_repeat
Chr_12	390766	390797	Simple_repeat
Chr_12	391214	391234	Low_complexity
Chr_12	392975	393018	Simple_repeat
Chr_12	396766	396903	Simple_repeat
Chr_12	413743	413991	Unknown:R241
Chr_12	413978	414136	Unknown:R228
Chr_12	414721	418472	Unknown:R0
Chr_12	415146	421446	Unknown:R68
Chr_12	421449	424904	Unknown:R15
Chr_12	422529	427638	Unknown:R15
Chr_12	427638	427855	Unknown:R0
Chr_12	429481	429729	Unknown:R241
Chr_12	429730	429846	Unknown:R187
Chr_12	429748	429864	Unknown:R395
Chr_12	429863	429909	Unknown:R181
Chr_12	429908	430063	Unknown:R228
Chr_12	431226	431388	Unknown:R293
Chr_12	431562	431909	Unknown:R147
Chr_12	432387	432573	Unknown:R295
Chr_12	434140	434168	Simple_repeat
Chr_12	447780	447943	Unknown:R293
Chr_12	448109	448446	Unknown:R147
Chr_12	452177	452338	Simple_repeat
Chr_12	455126	455297	Unknown:R293
Chr_12	455477	455822	Unknown:R147
Chr_12	459173	459256	Simple_repeat
Chr_12	459793	459931	Simple_repeat
Chr_12	469240	469338	Unknown:R79
Chr_12	476058	476081	Simple_repeat
Chr_12	495277	495397	Simple_repeat
Chr_12	500457	500485	Unknown:R149
Chr_12	505136	505175	Unknown:R174
Chr_12	505393	505736	Unknown:R147
Chr_12	505904	506072	Unknown:R293
Chr_12	509837	510169	Unknown:R147
Chr_12	510352	510520	Unknown:R293
Chr_12	522631	522669	Simple_repeat
Chr_12	528809	528876	Unknown:R46
Chr_12	534915	535025	Unknown:R244
Chr_12	563962	564651	Unknown:R51
Chr_12	564701	564775	Unknown:R90
Chr_12	564908	564993	Unknown:R327
Chr_12	565701	565753	Unknown:R55
Chr_12	565971	565999	Unknown:R90
Chr_12	566628	566845	Unknown:R225
Chr_12	566976	567291	Unknown:R11
Chr_12	567907	572998	Unknown:R15
Chr_12	570631	574074	Unknown:R15
Chr_12	574436	574486	Unknown:R55
Chr_12	574481	574625	Unknown:R167
Chr_12	574628	574775	Unknown:R344
Chr_12	575013	575115	Unknown:R51
Chr_12	575679	575770	Unknown:R51
Chr_12	575679	575723	Unknown:R427
Chr_12	576020	576085	Simple_repeat
Chr_12	576365	576998	Unknown:R51
Chr_12	584243	584348	Unknown:R134
Chr_12	592380	592410	Simple_repeat
Chr_12	600607	600695	Simple_repeat
Chr_12	618444	618542	Simple_repeat
Chr_12	618598	618640	Simple_repeat
Chr_12	627170	627354	Unknown:R1
Chr_12	627355	627590	Unknown:R148
Chr_12	627591	627951	Unknown:R13
Chr_12	627872	627966	Unknown:R173
Chr_12	627946	627999	Unknown:R1
Chr_12	627993	628121	Unknown:R4
Chr_12	628122	628621	Unknown:R34
Chr_12	628625	629117	Unknown:R0
Chr_12	629119	629181	Unknown:R4
Chr_12	629182	629592	Unknown:R8
Chr_12	629593	629901	Unknown:R11
Chr_12	629895	631962	Unknown:R208
Chr_12	630524	633826	Unknown:R12
Chr_12	632842	634794	Unknown:R401
Chr_12	632862	635632	Unknown:R3
Chr_12	637602	637698	Simple_repeat
Chr_12	644395	645651	Unknown:R152
Chr_12	644847	645907	Unknown:R8
Chr_12	645907	646006	Unknown:R4
Chr_12	645999	647327	Unknown:R4
Chr_12	647323	647822	Unknown:R0
Chr_12	647820	648172	Unknown:R4
Chr_12	648171	648251	Unknown:R1
Chr_12	654431	654523	Unknown:R302
Chr_12	654931	654997	Unknown:R418
Chr_12	655149	655251	Simple_repeat
Chr_12	655845	656028	Unknown:R59
Chr_12	656034	656804	Unknown:R378
Chr_12	656248	662564	Unknown:R68
Chr_12	659232	662995	Unknown:R0
Chr_12	662992	663114	Unknown:R136
Chr_12	663934	665360	Unknown:R378
Chr_12	664174	669042	Unknown:R68
Chr_12	664828	668139	Unknown:R5
Chr_12	666337	669042	Unknown:R192
Chr_12	669041	669541	Unknown:R34
Chr_12	669536	671412	Unknown:R0
Chr_12	676370	676519	Unknown:R307
Chr_12	687349	687413	Unknown:R339
Chr_12	688049	688297	Unknown:R241
Chr_12	688284	688442	Unknown:R228
Chr_12	688547	688651	Unknown:R266
Chr_12	690067	690331	Unknown:R377
Chr_12	690317	690705	Unknown:R101
Chr_12	691294	691342	Unknown:R351
Chr_12	691320	691422	Unknown:R343
Chr_12	691412	691481	Unknown:R128
Chr_12	691562	691717	Unknown:R454
Chr_12	720079	720195	Simple_repeat
Chr_12	729307	729376	Unknown:R452
Chr_12	729955	729992	Simple_repeat
Chr_12	747239	747275	Unknown:R16
Chr_12	749074	749233	Unknown:R454
Chr_12	749233	749304	Unknown:R454
Chr_12	749377	749446	Unknown:R128
Chr_12	749437	749540	Unknown:R343
Chr_12	749516	749566	Unknown:R351
Chr_12	768318	769018	Unknown:R142
Chr_12	776204	776248	Simple_repeat
Chr_12	777881	777909	Simple_repeat
Chr_12	787825	787861	Simple_repeat
Chr_12	790114	790254	Unknown:R79
Chr_12	805840	806144	Unknown:R92
Chr_12	806643	806704	Unknown:R339
Chr_12	844615	845028	Unknown:R26
Chr_12	848427	849720	Unknown:R2
Chr_12	849731	854875	Unknown:R3
Chr_12	852715	855552	Unknown:R57
Chr_12	855411	856223	Unknown:R48
Chr_12	856314	856569	Unknown:R186
Chr_12	870349	870603	Unknown:R209
Chr_12	870474	870812	Unknown:R221
Chr_12	870892	871028	Unknown:R510
Chr_12	874123	874566	Unknown:R280
Chr_12	874600	875946	Unknown:R163
Chr_12	876089	877037	Unknown:R256
Chr_12	879005	879028	Simple_repeat
Chr_12	879259	879282	Simple_repeat
Chr_12	879515	879589	Unknown:R59
Chr_12	879882	881189	Unknown:R2
Chr_12	881200	886357	Unknown:R3
Chr_12	884197	887047	Unknown:R57
Chr_12	886892	887727	Unknown:R2
Chr_12	892213	892264	Simple_repeat
Chr_12	892214	892332	Simple_repeat
Chr_12	902051	902143	Unknown:R240
Chr_12	902140	902349	Unknown:R183
Chr_12	905445	905493	Simple_repeat
Chr_12	906290	906464	Simple_repeat
Chr_12	914627	918398	Unknown:R0
Chr_12	915072	921407	Unknown:R68
Chr_12	917382	921642	Unknown:R5
Chr_12	922872	923267	Unknown:R1
Chr_12	927249	927349	Simple_repeat
Chr_12	932758	932913	Unknown:R366
Chr_12	932965	933245	Unknown:R249
Chr_12	933413	933635	Unknown:R443
Chr_12	933950	934117	Unknown:R449
Chr_12	934403	934703	Unknown:R387
Chr_12	934716	934947	Unknown:R146
Chr_12	934811	935267	Unknown:R514
Chr_12	935563	936260	Unknown:R518
Chr_12	937330	937725	Unknown:R1
Chr_12	942274	942383	Unknown:R419
Chr_12	942292	942414	Unknown:R417
Chr_12	942417	942541	Unknown:R406
Chr_12	946137	946194	Unknown:R336
Chr_12	957723	959117	Unknown:R378
Chr_12	957913	961658	Unknown:R17
Chr_12	957953	963842	Unknown:R68
Chr_12	963843	964021	Unknown:R378
Chr_12	964022	964329	Unknown:R24
Chr_12	964330	964418	Unknown:R378
Chr_12	964414	964620	Unknown:R85
Chr_12	964707	964744	Unknown:R55
Chr_12	964875	965233	Unknown:R13
Chr_12	965151	970660	Unknown:R13
Chr_12	971107	971299	Unknown:R13
Chr_12	971217	971575	Unknown:R13
Chr_12	992480	992562	Unknown:R304
Chr_12	1019159	1019466	Unknown:R295
Chr_12	1019392	1019746	Unknown:R174
Chr_12	1019968	1020294	Unknown:R147
Chr_12	1020482	1020644	Unknown:R217
Chr_12	1024248	1024302	Simple_repeat
Chr_12	1025180	1025232	Simple_repeat
Chr_12	1025553	1025609	Simple_repeat
Chr_12	1027603	1027729	Simple_repeat
Chr_12	1031228	1031388	Unknown:R164
Chr_12	1043643	1043704	Simple_repeat
Chr_12	1045661	1045821	Unknown:R164
Chr_12	1046006	1046065	Unknown:R84
Chr_12	1046325	1046496	Unknown:R84
Chr_12	1046622	1046839	Unknown:R225
Chr_12	1046895	1047009	Unknown:R84
Chr_12	1048756	1048794	Simple_repeat
Chr_12	1049503	1049665	Unknown:R217
Chr_12	1049852	1050145	Unknown:R147
Chr_12	1050404	1050759	Unknown:R174
Chr_12	1050699	1050865	Unknown:R295
Chr_12	1056516	1056584	Simple_repeat
Chr_12	1077382	1081136	Unknown:R0
Chr_12	1077805	1084139	Unknown:R68
Chr_12	1080117	1084368	Unknown:R5
Chr_12	1081674	1084965	Unknown:R0
Chr_12	1087720	1087767	Unknown:R84
Chr_12	1087915	1088239	Unknown:R0
Chr_12	1088239	1088493	Unknown:R14
Chr_12	1090887	1091109	Unknown:R13
Chr_12	1091027	1093435	Unknown:R13
Chr_12	1093435	1096366	Unknown:R13
Chr_12	1096364	1098459	Unknown:R89
Chr_12	1097004	1101756	Unknown:R20
Chr_12	1099959	1103928	Unknown:R7
Chr_12	1104361	1104811	Unknown:R3
Chr_12	1105034	1105258	Unknown:R3
Chr_12	1105244	1106097	Unknown:R2
Chr_12	1106123	1106466	Unknown:R138
Chr_12	1106394	1106529	Unknown:R41
Chr_12	1107149	1108674	Unknown:R5
Chr_12	1107149	1108453	Unknown:R192
Chr_12	1108674	1108993	Unknown:R239
Chr_12	1108993	1109332	Unknown:R5
Chr_12	1109319	1109367	Unknown:R5
Chr_12	1111495	1111574	Simple_repeat
Chr_12	1112568	1112770	Unknown:R209
Chr_12	1112767	1113510	Unknown:R18
Chr_12	1114022	1114175	Unknown:R311
Chr_12	1114407	1114460	Unknown:R421
Chr_12	1114514	1115283	Unknown:R83
Chr_12	1115237	1115458	Unknown:R182
Chr_12	1115338	1115948	Unknown:R44
Chr_12	1116707	1116800	Unknown:R45
Chr_12	1116796	1116872	Unknown:R23
Chr_12	1116871	1117494	Unknown:R111
Chr_12	1117810	1117952	Unknown:R45
Chr_12	1117933	1118488	Unknown:R45
Chr_12	1118245	1119006	Unknown:R23
Chr_12	1118976	1119019	Unknown:R23
Chr_12	1119023	1119382	Unknown:R39
Chr_12	1120227	1120371	Unknown:R83
Chr_12	1120340	1120441	Unknown:R45
Chr_12	1120430	1120559	Unknown:R111
Chr_12	1120489	1120971	Unknown:R73
Chr_12	1120973	1121067	Unknown:R83
Chr_12	1121071	1121569	Unknown:R73
Chr_12	1121130	1121822	Unknown:R45
Chr_12	1121823	1122047	Unknown:R45
Chr_12	1122038	1122908	Unknown:R23
Chr_12	1122911	1122945	Unknown:R172
Chr_12	1122915	1123186	Unknown:R172
Chr_12	1123186	1123375	Unknown:R15
Chr_12	1129776	1129961	Unknown:R21
Chr_12	1129961	1130464	Unknown:R59
Chr_12	1130449	1130512	Unknown:R250
Chr_12	1130513	1130620	Unknown:R65
Chr_12	1131305	1131685	Unknown:R4
Chr_12	1131686	1132699	Unknown:R4
Chr_12	1133347	1133478	Unknown:R156
Chr_12	1136545	1138186	Unknown:R15
Chr_12	1138189	1138705	Unknown:R29
Chr_12	1138663	1141577	Unknown:R15
Chr_12	1141576	1141951	Unknown:R6
Chr_12	1141949	1142787	Unknown:R48
Chr_12	1142788	1142990	Unknown:R6
Chr_12	1143005	1143214	Unknown:R395
Chr_12	1143212	1146257	Unknown:R91
Chr_12	1145960	1146321	Unknown:R78
Chr_12	1146321	1146639	Unknown:R37
Chr_12	1146640	1146684	Unknown:R2
Chr_12	1146686	1146887	Unknown:R6
Chr_12	1146902	1147111	Unknown:R395
Chr_12	1147013	1147129	Unknown:R187
Chr_12	1153031	1153386	Unknown:R174
Chr_12	1153618	1153941	Unknown:R147
Chr_12	1154130	1154292	Unknown:R217
Chr_12	1158874	1158955	Unknown:R112
Chr_12	1165826	1165905	Simple_repeat
Chr_12	1173160	1173325	Unknown:R217
Chr_12	1173514	1173861	Unknown:R147
Chr_12	1174061	1174419	Unknown:R174
Chr_12	1174338	1174510	Unknown:R295
Chr_12	1220904	1221031	Simple_repeat
Chr_12	1221512	1221560	Simple_repeat
Chr_12	1222207	1222236	Simple_repeat
Chr_12	1222692	1222770	Simple_repeat
Chr_12	1223074	1223157	Unknown:R108
Chr_12	1225009	1225092	Simple_repeat
Chr_12	1225827	1225854	Simple_repeat
Chr_12	1251684	1251766	Unknown:R108
Chr_12	1254388	1254470	Unknown:R108
Chr_12	1257563	1257661	Simple_repeat
Chr_12	1260976	1261079	Simple_repeat
Chr_12	1261467	1261548	Unknown:R68
Chr_12	1261486	1262111	Unknown:R378
Chr_12	1262126	1267512	Unknown:R68
Chr_12	1264181	1267969	Unknown:R0
Chr_12	1268282	1268349	Simple_repeat
Chr_12	1269297	1269449	Unknown:R390
Chr_12	1269450	1269472	Simple_repeat
Chr_12	1286145	1286227	Unknown:R108
Chr_12	1294798	1294829	Simple_repeat
Chr_12	1334998	1335032	Simple_repeat
Chr_12	1335103	1335155	Simple_repeat
Chr_12	1335321	1335485	Simple_repeat
Chr_12	1357049	1357183	Unknown:R102
Chr_12	1357269	1357516	Unknown:R102
Chr_12	1379621	1379644	Simple_repeat
Chr_12	1389144	1390525	Unknown:R386
Chr_12	1399829	1399869	Simple_repeat
Chr_12	1442976	1443018	Simple_repeat
Chr_12	1443889	1443980	Simple_repeat
Chr_12	1444310	1444339	Simple_repeat
Chr_12	1453754	1453795	Simple_repeat
Chr_12	1460003	1460064	Simple_repeat
Chr_12	1473027	1473207	Simple_repeat
Chr_12	1473108	1473292	Simple_repeat
Chr_12	1479661	1479691	Simple_repeat
Chr_12	1489685	1489718	Simple_repeat
Chr_12	1493455	1493566	Simple_repeat
Chr_12	1495096	1495153	Simple_repeat
Chr_12	1495181	1495220	Simple_repeat
Chr_12	1509208	1509251	Simple_repeat
Chr_12	1510852	1510875	Simple_repeat
Chr_12	1511195	1511215	Simple_repeat
Chr_12	1522357	1522420	Simple_repeat
Chr_12	1536326	1536388	Unknown:R71
Chr_12	1537146	1537310	Unknown:R71
Chr_12	1538580	1538633	Unknown:R416
Chr_12	1539657	1539678	Simple_repeat
Chr_12	1544514	1544543	Simple_repeat
Chr_12	1545273	1545316	Simple_repeat
Chr_12	1549190	1549213	Simple_repeat
Chr_12	1549778	1549797	Simple_repeat
Chr_12	1567467	1567499	Simple_repeat
Chr_12	1570920	1570952	Simple_repeat
Chr_12	1590956	1591037	Simple_repeat
Chr_12	1593074	1593095	Low_complexity
Chr_12	1604739	1604804	Simple_repeat
Chr_12	1607179	1607273	Simple_repeat
Chr_12	1636713	1636955	Unknown:R269
Chr_12	1638719	1639488	Unknown:R54
Chr_12	1666528	1666560	Simple_repeat
Chr_12	1743582	1744414	Unknown:R80
Chr_12	1744656	1744954	Unknown:R463
Chr_12	1744956	1745562	Unknown:R433
Chr_12	1745578	1746444	Unknown:R436
Chr_12	1746587	1746850	Unknown:R473
Chr_12	1746850	1746906	Unknown:R437
Chr_12	1746906	1747880	Unknown:R439
Chr_12	1748004	1748398	Unknown:R1
Chr_12	1748399	1748953	Unknown:R457
Chr_12	1748593	1749523	Unknown:R160
Chr_12	1749861	1750389	Unknown:R444
Chr_12	1750391	1751081	Unknown:R453
Chr_12	1751144	1751314	Unknown:R448
Chr_12	1752696	1752810	Simple_repeat
Chr_12	1753411	1753490	Unknown:R69
Chr_12	1754359	1754398	Simple_repeat
Chr_12	1756177	1756202	Simple_repeat
Chr_12	1757581	1757608	Simple_repeat
Chr_12	1773568	1773620	Simple_repeat
Chr_12	1799237	1799296	Simple_repeat
Chr_12	1799340	1799477	Unknown:R434
Chr_12	1799652	1803426	Unknown:R0
Chr_12	1800445	1806442	Unknown:R68
Chr_12	1802408	1806677	Unknown:R5
Chr_12	1807818	1808031	Unknown:R451
Chr_12	1829543	1829587	Simple_repeat
Chr_12	1833969	1834002	Simple_repeat
Chr_12	1835894	1836586	Unknown:R204
Chr_12	1842640	1842871	Unknown:R107
Chr_12	1842829	1843055	Unknown:R134
Chr_12	1859700	1859783	Unknown:R32
Chr_12	1861215	1861273	Unknown:R433
Chr_12	1870459	1870496	Simple_repeat
Chr_12	1876718	1876787	Unknown:R452
Chr_12	1877045	1877437	Unknown:R38
Chr_12	1884147	1884539	Unknown:R38
Chr_12	1886867	1886897	Simple_repeat
Chr_12	1886898	1886923	Simple_repeat
Chr_12	1887164	1887203	Simple_repeat
Chr_12	1887240	1887273	Simple_repeat
Chr_12	1890269	1890288	Simple_repeat
Chr_12	1890290	1890392	Simple_repeat
Chr_12	1891184	1891219	Simple_repeat
Chr_12	1893549	1893729	Simple_repeat
Chr_12	1895247	1895294	Simple_repeat
Chr_12	1895738	1895824	Simple_repeat
Chr_12	1918265	1919378	Unknown:R14
Chr_12	1918638	1920685	Unknown:R152
Chr_12	1920741	1923911	Unknown:R401
Chr_12	1928456	1928682	Unknown:R5
Chr_12	1928540	1928892	Unknown:R17
Chr_12	1928552	1928725	Unknown:R378
Chr_12	1929439	1929543	Unknown:R342
Chr_12	1929467	1934510	Unknown:R68
Chr_12	1934904	1934994	Unknown:R17
Chr_12	1941011	1941056	Simple_repeat
Chr_12	1952797	1954367	Unknown:R208
Chr_12	1954085	1955190	Unknown:R14
Chr_12	1980399	1983844	Unknown:R15
Chr_12	1981475	1984645	Unknown:R15
Chr_12	1982646	1986566	Unknown:R15
Chr_12	1989126	1989433	Unknown:R24
Chr_12	2006616	2006652	Simple_repeat
Chr_12	2013110	2013133	Simple_repeat
Chr_12	2015456	2015479	Simple_repeat
Chr_12	2018228	2018268	Simple_repeat
Chr_12	2020735	2020799	Simple_repeat
Chr_12	2022854	2022929	Simple_repeat
Chr_12	2025993	2026385	Unknown:R38
Chr_12	2032404	2036181	Unknown:R0
Chr_12	2032858	2037920	Unknown:R68
Chr_12	2035163	2039442	Unknown:R5
Chr_12	2042027	2042116	Unknown:R32
Chr_12	2043816	2043853	Simple_repeat
Chr_12	2044287	2044404	Simple_repeat
Chr_12	2044929	2044976	Simple_repeat
Chr_12	2045239	2045316	Simple_repeat
Chr_12	2045731	2045840	Simple_repeat
Chr_12	2046133	2046298	Simple_repeat
Chr_12	2046323	2046349	Simple_repeat
Chr_12	2047148	2047180	Simple_repeat
Chr_12	2048001	2048020	Simple_repeat
Chr_12	2048954	2049047	Unknown:R32
Chr_12	2050983	2051071	Simple_repeat
Chr_12	2051573	2051631	Simple_repeat
Chr_12	2051956	2052025	Simple_repeat
Chr_12	2062328	2062357	Simple_repeat
Chr_12	2077244	2077316	Unknown:R32
Chr_12	2086664	2086687	Simple_repeat
Chr_12	2093942	2093985	Unknown:R20
Chr_12	2094344	2094762	Unknown:R26
Chr_12	2096207	2096532	Unknown:R155
Chr_12	2096250	2096532	Unknown:R5
Chr_12	2096557	2096812	Unknown:R478
Chr_13	1042	1080	Simple_repeat
Chr_13	2045	2070	Simple_repeat
Chr_13	19255	19380	Unknown:R371
Chr_13	19255	19351	Unknown:R416
Chr_13	20552	20673	Unknown:R157
Chr_13	21519	21571	Unknown:R87
Chr_13	23546	23682	Unknown:R157
Chr_13	24437	24489	Unknown:R87
Chr_13	24664	24751	Unknown:R175
Chr_13	30610	30746	Unknown:R157
Chr_13	31643	31695	Unknown:R87
Chr_13	32690	33131	Unknown:R140
Chr_13	33084	33220	Unknown:R114
Chr_13	33222	33352	Unknown:R132
Chr_13	34241	34298	Simple_repeat
Chr_13	34704	34939	Unknown:R107
Chr_13	34709	34832	Unknown:R373
Chr_13	34897	35109	Unknown:R134
Chr_13	35081	35143	Unknown:R336
Chr_13	36249	36327	Simple_repeat
Chr_13	37478	37502	Simple_repeat
Chr_13	39452	39479	Simple_repeat
Chr_13	60012	60163	Simple_repeat
Chr_13	60845	61122	Unknown:R141
Chr_13	61012	61189	Unknown:R196
Chr_13	61925	61944	Simple_repeat
Chr_13	62069	62220	Simple_repeat
Chr_13	63373	63421	Simple_repeat
Chr_13	67106	67207	Simple_repeat
Chr_13	76885	77058	Unknown:R66
Chr_13	77069	77299	Unknown:R123
Chr_13	77363	77511	Unknown:R294
Chr_13	77552	77649	Unknown:R66
Chr_13	80190	80232	Unknown:R373
Chr_13	80247	80272	Simple_repeat
Chr_13	80273	80429	Unknown:R390
Chr_13	80666	80754	Unknown:R373
Chr_13	80782	80925	Unknown:R134
Chr_13	80882	80944	Unknown:R336
Chr_13	88418	88747	Unknown:R143
Chr_13	90808	90848	Unknown:R336
Chr_13	100506	100525	Simple_repeat
Chr_13	104212	104251	Simple_repeat
Chr_13	104701	104759	Simple_repeat
Chr_13	105060	105079	Simple_repeat
Chr_13	106740	106759	Simple_repeat
Chr_13	108813	108845	Simple_repeat
Chr_13	109915	109946	Simple_repeat
Chr_13	110071	110188	Simple_repeat
Chr_13	111187	111206	Simple_repeat
Chr_13	111209	111375	Unknown:R79
Chr_13	111425	111827	Unknown:R1
Chr_13	112065	112218	Unknown:R318
Chr_13	112083	112270	Unknown:R139
Chr_13	124706	124811	Simple_repeat
Chr_13	124994	125056	Simple_repeat
Chr_13	126360	126390	Simple_repeat
Chr_13	126930	127138	Unknown:R411
Chr_13	130426	133883	Unknown:R15
Chr_13	131515	136599	Unknown:R15
Chr_13	148845	149050	Unknown:R202
Chr_13	149542	150188	Unknown:R436
Chr_13	150802	151183	Unknown:R439
Chr_13	151830	151930	Unknown:R457
Chr_13	156700	156869	Unknown:R109
Chr_13	161698	161732	Simple_repeat
Chr_13	203083	203822	Unknown:R15
Chr_13	204064	207072	Unknown:R15
Chr_13	207069	210816	Unknown:R0
Chr_13	207496	213805	Unknown:R68
Chr_13	212685	214017	Unknown:R378
Chr_13	214022	216132	Unknown:R15
Chr_13	234513	234573	Simple_repeat
Chr_13	234601	234739	Simple_repeat
Chr_13	237519	237615	Simple_repeat
Chr_13	237544	237617	Simple_repeat
Chr_13	239150	239248	Unknown:R275
Chr_13	239258	239365	Unknown:R54
Chr_13	265391	265418	Simple_repeat
Chr_13	269635	269674	Simple_repeat
Chr_13	269897	269937	Simple_repeat
Chr_13	270916	271037	Simple_repeat
Chr_13	271202	271265	Simple_repeat
Chr_13	272048	272108	Simple_repeat
Chr_13	274219	274315	Simple_repeat
Chr_13	274848	274885	Simple_repeat
Chr_13	277237	277271	Unknown:R98
Chr_13	277245	277356	Unknown:R230
Chr_13	286910	286998	Simple_repeat
Chr_13	296834	296925	Simple_repeat
Chr_13	300742	300814	Unknown:R220
Chr_13	301013	301108	Unknown:R32
Chr_13	301209	301272	Unknown:R305
Chr_13	304987	305035	Simple_repeat
Chr_13	305195	305280	Simple_repeat
Chr_13	306840	306884	Simple_repeat
Chr_13	307216	307246	Simple_repeat
Chr_13	307903	307943	Simple_repeat
Chr_13	316404	316452	Unknown:R351
Chr_13	316430	316532	Unknown:R343
Chr_13	316522	316591	Unknown:R128
Chr_13	316681	316801	Unknown:R454
Chr_13	328735	328755	Low_complexity
Chr_13	330597	330708	Unknown:R230
Chr_13	330682	330716	Unknown:R98
Chr_13	330731	330790	Unknown:R25
Chr_13	332456	332561	Simple_repeat
Chr_13	334560	334606	Simple_repeat
Chr_13	340591	340890	Unknown:R295
Chr_13	340690	341048	Unknown:R174
Chr_13	341335	341606	Unknown:R147
Chr_13	341835	341953	Unknown:R365
Chr_13	343486	343584	Simple_repeat
Chr_13	344348	344385	Simple_repeat
Chr_13	347648	347727	Simple_repeat
Chr_13	348223	348262	Simple_repeat
Chr_13	357541	357590	Simple_repeat
Chr_13	358826	358864	Simple_repeat
Chr_13	375342	375374	Simple_repeat
Chr_13	390699	390771	Simple_repeat
Chr_13	396237	396329	Simple_repeat
Chr_13	408549	408635	Simple_repeat
Chr_13	424641	424675	Simple_repeat
Chr_13	429427	429464	Simple_repeat
Chr_13	463791	463822	Simple_repeat
Chr_13	474359	474439	Unknown:R112
Chr_13	474556	474614	Simple_repeat
Chr_13	478626	478706	Unknown:R112
Chr_13	481376	481441	Simple_repeat
Chr_13	482177	482262	Simple_repeat
Chr_13	485918	486046	Unknown:R41
Chr_13	488868	489762	Unknown:R80
Chr_13	489683	489779	Unknown:R69
Chr_13	493427	493458	Simple_repeat
Chr_13	499395	499471	Unknown:R112
Chr_13	511812	511886	Unknown:R112
Chr_13	515192	515271	Unknown:R112
Chr_13	519129	519205	Unknown:R112
Chr_13	528859	528943	Simple_repeat
Chr_13	529576	529634	Simple_repeat
Chr_13	530905	530938	Simple_repeat
Chr_13	532970	533007	Simple_repeat
Chr_13	542485	542570	Simple_repeat
Chr_13	543800	543880	Unknown:R112
Chr_13	567579	567671	Unknown:R69
Chr_13	567596	568488	Unknown:R80
Chr_13	572676	572747	Simple_repeat
Chr_13	577690	577737	Simple_repeat
Chr_13	596283	596867	Unknown:R18
Chr_13	596864	597705	Unknown:R84
Chr_13	597669	597856	Unknown:R84
Chr_13	597856	601441	Unknown:R19
Chr_13	600326	602772	Unknown:R234
Chr_13	601959	604043	Unknown:R18
Chr_13	607079	607245	Unknown:R134
Chr_13	607203	607265	Unknown:R336
Chr_13	610491	610523	Simple_repeat
Chr_13	610628	611164	Unknown:R185
Chr_13	612470	612623	Unknown:R41
Chr_13	618766	618807	Simple_repeat
Chr_13	623979	624048	Unknown:R469
Chr_13	624162	624292	Unknown:R110
Chr_13	625140	625220	Unknown:R371
Chr_13	625220	625913	Unknown:R204
Chr_13	649956	650088	Unknown:R193
Chr_13	703105	703126	Simple_repeat
Chr_13	706056	706157	Simple_repeat
Chr_13	706176	706219	Simple_repeat
Chr_13	716006	716047	Simple_repeat
Chr_13	741317	741359	Simple_repeat
Chr_13	749771	749834	Simple_repeat
Chr_13	761930	761960	Simple_repeat
Chr_13	762616	762674	Simple_repeat
Chr_13	773194	773301	Unknown:R42
Chr_13	778134	778220	Unknown:R42
Chr_13	779093	779115	Simple_repeat
Chr_13	796478	796552	Unknown:R90
Chr_13	796664	796698	Unknown:R90
Chr_13	796795	796880	Unknown:R327
Chr_13	798342	798467	Unknown:R41
Chr_13	798464	798801	Unknown:R138
Chr_13	799009	799135	Unknown:R34
