CHROM	BIN	TOTAL
Chr_5	2360000	6
Chr_5	2380000	4
Chr_5	2400000	4
Chr_5	2420000	6
Chr_5	2440000	7
Chr_5	2460000	9
Chr_5	2480000	8
Chr_5	2500000	4
Chr_5	2560000	3
Chr_5	2580000	2
Chr_5	2600000	6
Chr_5	2620000	5
Chr_5	2640000	4
Chr_5	2660000	1
Chr_5	2680000	1
Chr_5	2700000	4
Chr_5	2720000	4
Chr_5	2760000	4
Chr_5	2780000	2
Chr_5	2800000	5
Chr_5	2820000	7
Chr_5	2840000	4
Chr_5	2860000	3
Chr_5	2880000	3
Chr_5	2900000	3
Chr_5	2920000	2
Chr_6	380000	1
Chr_6	400000	6
Chr_6	420000	3
Chr_6	440000	3
Chr_6	460000	3
Chr_6	480000	2
Chr_6	500000	1
Chr_6	520000	2
Chr_6	540000	4
Chr_6	560000	5
Chr_6	580000	3
Chr_6	600000	8
Chr_6	620000	6
Chr_6	640000	4
Chr_6	660000	4
Chr_6	680000	4
Chr_6	700000	2
Chr_6	720000	6
Chr_6	740000	4
Chr_6	760000	5
Chr_6	780000	5
Chr_6	800000	7
Chr_6	840000	2
Chr_6	860000	1
Chr_6	900000	3
Chr_6	920000	6
Chr_6	940000	3
Chr_6	960000	2
Chr_6	980000	5
Chr_6	1000000	6
Chr_6	1020000	3
Chr_6	1040000	6
Chr_6	1060000	5
Chr_6	1080000	4
Chr_6	1100000	4
Chr_6	1120000	2
Chr_6	1140000	1
Chr_6	1160000	1
Chr_6	1180000	4
Chr_6	1200000	5
Chr_6	1220000	2
Chr_6	1240000	2
Chr_6	1260000	2
Chr_6	1280000	6
Chr_6	1300000	1
Chr_6	1340000	6
Chr_6	1360000	4
Chr_6	1380000	2
Chr_6	1400000	4
Chr_6	1440000	3
Chr_6	1460000	2
Chr_6	1480000	6
Chr_6	1500000	2
Chr_6	1540000	2
Chr_6	1560000	2
Chr_6	1580000	1
Chr_6	1600000	2
Chr_6	1660000	2
Chr_6	1680000	2
Chr_7	460000	2
Chr_7	480000	3
Chr_7	500000	6
Chr_7	540000	1
Chr_7	560000	1
Chr_7	580000	4
Chr_7	600000	2
Chr_7	620000	2
Chr_7	640000	2
Chr_7	660000	2
Chr_7	680000	3
Chr_7	700000	2
Chr_7	720000	1
Chr_7	740000	4
Chr_7	760000	2
Chr_7	800000	2
Chr_7	820000	4
Chr_7	840000	3
Chr_7	860000	3
Chr_7	880000	3
Chr_7	920000	4
Chr_7	940000	6
Chr_7	960000	4
Chr_7	980000	4
Chr_7	1000000	4
Chr_7	1020000	3
Chr_7	1040000	2
Chr_7	1060000	5
Chr_7	1080000	4
Chr_7	1100000	3
Chr_7	1120000	5
Chr_7	1140000	5
Chr_7	1160000	6
Chr_7	1180000	4
Chr_7	1200000	3
Chr_7	1220000	7
Chr_7	1240000	4
Chr_7	1260000	3
Chr_7	1280000	10
Chr_7	1300000	7
Chr_7	1320000	7
Chr_7	1340000	6
Chr_7	1360000	3
Chr_7	1380000	5
Chr_7	1400000	5
Chr_7	1420000	6
Chr_7	1440000	8
Chr_7	1460000	5
Chr_7	1480000	6
Chr_7	1500000	6
Chr_7	1520000	4
Chr_7	1540000	3
Chr_7	1560000	8
Chr_7	1580000	5
Chr_7	1600000	8
Chr_7	1620000	6
Chr_7	1640000	7
Chr_7	1660000	10
Chr_7	1680000	3
Chr_7	1700000	7
Chr_7	1720000	1
Chr_7	1740000	4
Chr_7	1760000	6
Chr_7	1780000	4
Chr_7	1800000	3
Chr_7	1820000	5
Chr_7	1840000	7
Chr_7	1920000	5
Chr_7	1940000	4
Chr_7	1960000	1
Chr_7	1980000	5
Chr_7	2000000	3
Chr_7	2020000	3
Chr_7	2040000	4
Chr_7	2060000	5
Chr_7	2080000	5
Chr_7	2100000	8
Chr_7	2120000	2
Chr_7	2140000	3
Chr_7	2160000	7
Chr_7	2180000	3
Chr_7	2200000	5
Chr_7	2220000	3
Chr_7	2240000	4
Chr_7	2260000	7
Chr_7	2280000	3
Chr_7	2300000	4
Chr_7	2320000	6
Chr_7	2340000	4
Chr_7	2360000	4
Chr_7	2380000	2
Chr_7	2400000	5
Chr_7	2420000	4
Chr_7	2440000	3
Chr_7	2460000	4
Chr_7	2480000	2
Chr_7	2500000	1
Chr_8	380000	2
Chr_8	400000	5
Chr_8	420000	4
Chr_8	440000	2
Chr_8	460000	4
Chr_8	480000	3
Chr_8	500000	4
Chr_8	520000	2
Chr_8	540000	3
Chr_8	560000	2
Chr_8	580000	2
Chr_8	600000	2
Chr_8	620000	3
Chr_8	640000	4
Chr_8	660000	1
Chr_8	680000	4
Chr_8	700000	4
Chr_8	720000	2
Chr_8	740000	7
Chr_8	760000	5
Chr_8	780000	4
Chr_8	800000	7
Chr_8	820000	5
Chr_8	840000	8
Chr_8	860000	10
Chr_8	880000	7
Chr_8	900000	8
Chr_8	920000	6
Chr_8	940000	5
Chr_8	960000	7
Chr_8	980000	7
Chr_8	1000000	4
Chr_8	1020000	5
Chr_8	1040000	3
Chr_8	1060000	6
Chr_8	1080000	9
Chr_8	1120000	4
Chr_8	1140000	4
Chr_8	1160000	7
Chr_8	1180000	6
Chr_8	1200000	5
Chr_8	1220000	6
Chr_8	1240000	6
Chr_8	1260000	4
Chr_8	1280000	8
Chr_8	1300000	3
Chr_8	1320000	6
Chr_8	1340000	6
Chr_8	1360000	6
Chr_8	1380000	4
Chr_8	1400000	5
Chr_8	1420000	5
Chr_8	1440000	4
Chr_8	1460000	6
Chr_8	1480000	5
Chr_8	1500000	4
Chr_8	1520000	3
Chr_8	1540000	4
Chr_8	1560000	6
Chr_8	1580000	2
Chr_8	1600000	4
Chr_8	1620000	6
Chr_8	1640000	2
Chr_8	1660000	3
Chr_8	1680000	4
Chr_8	1700000	7
Chr_8	1720000	5
Chr_8	1740000	5
Chr_8	1780000	4
Chr_8	1800000	4
Chr_8	1820000	4
Chr_8	1840000	3
Chr_8	1860000	3
Chr_8	1880000	5
Chr_8	1900000	2
Chr_8	1920000	2
Chr_8	1940000	4
Chr_8	1960000	2
Chr_8	2000000	1
Chr_8	2020000	3
Chr_8	2040000	2
Chr_8	2080000	3
Chr_8	2100000	3
Chr_9	400000	1
Chr_9	420000	3
Chr_9	440000	1
Chr_9	500000	1
Chr_9	520000	5
Chr_9	560000	1
Chr_9	580000	3
Chr_9	620000	1
Chr_9	640000	2
Chr_9	660000	5
Chr_9	680000	4
Chr_9	700000	1
Chr_9	720000	1
Chr_9	760000	3
Chr_9	780000	2
Chr_9	800000	1
Chr_9	820000	4
Chr_9	840000	5
Chr_9	860000	1
Chr_9	880000	4
Chr_9	900000	1
Chr_9	920000	1
Chr_9	940000	1
Chr_9	960000	4
Chr_9	980000	2
Chr_9	1000000	1
Chr_9	1020000	2
Chr_9	1040000	3
Chr_9	1060000	2
Chr_9	1080000	1
Chr_9	1100000	8
Chr_9	1120000	5
Chr_9	1140000	1
Chr_9	1160000	1
Chr_9	1180000	4
Chr_9	1200000	2
Chr_9	1220000	3
Chr_9	1240000	3
Chr_9	1260000	1
Chr_9	1280000	7
Chr_9	1300000	4
Chr_9	1320000	1
Chr_9	1340000	3
Chr_9	1360000	3
Chr_9	1380000	3
Chr_9	1400000	3
Chr_9	1420000	3
Chr_9	1440000	2
Chr_9	1460000	2
Chr_9	1480000	5
Chr_9	1500000	4
Chr_9	1520000	1
Chr_9	1540000	6
Chr_9	1560000	4
Chr_9	1580000	6
Chr_9	1600000	5
Chr_9	1620000	1
Chr_9	1640000	1
Chr_9	1660000	4
Chr_9	1680000	4
Chr_9	1700000	3
Chr_9	1720000	1
Chr_9	1760000	2
Chr_9	1780000	3
Chr_9	1800000	4
Chr_9	1820000	5
Chr_9	1840000	2
Chr_9	1860000	5
Chr_9	1880000	3
Chr_9	1900000	3
Chr_9	1920000	3
Chr_9	1940000	2
Chr_9	1960000	3
Chr_9	2000000	2
Chr_9	2020000	3
Chr_9	2040000	6
Chr_9	2080000	2
Chr_9	2100000	1
