#chrom	src_start	src_stop	strand	lb	lb_start	lb_stop	lb_strand
Chr_2	1834702	1838950	+	Lbic_S238N-H82_LACBIscaffold_6	1729986	1734064	-
Chr_2	1838950	1845290	+	Lbic_S238N-H82_LACBIscaffold_6	1722719	1729986	+
Chr_2	1845290	1862707	+	Lbic_S238N-H82_LACBIscaffold_6	1710166	1722719	-
Chr_2	1862707	1896713	+	Lbic_S238N-H82_LACBIscaffold_6	1734064	1763324	+
Chr_2	1896713	1909324	+	Lbic_S238N-H82_LACBIscaffold_6	1763324	1765082	+
Chr_2	1909324	1912138	+	Lbic_S238N-H82_LACBIscaffold_6	1765082	1767175	-
Chr_2	1912138	1929504	+	Lbic_S238N-H82_LACBIscaffold_6	1767175	1775744	+
Chr_2	1929504	1932696	+	Lbic_S238N-H82_LACBIscaffold_5	552823	557203	-
Chr_2	1932696	1945943	+	Lbic_S238N-H82_LACBIscaffold_6	1775744	1786883	+
Chr_2	1945943	1953285	+	Lbic_S238N-H82_LACBIscaffold_6	1786883	1789795	+
Chr_2	1953285	1958270	+	Lbic_S238N-H82_LACBIscaffold_3	1411927	1421467	+
Chr_2	1958270	1966803	+	Lbic_S238N-H82_LACBIscaffold_6	1882487	1893405	-
Chr_2	1966803	1967720	+	Lbic_S238N-H82_LACBIscaffold_6	1876190	1878591	+
Chr_2	1967720	1980568	+	Lbic_S238N-H82_LACBIscaffold_6	1842694	1857157	-
Chr_2	1980568	1985278	+	Lbic_S238N-H82_LACBIscaffold_3	2177737	2190845	+
Chr_2	1985278	1988803	+	Lbic_S238N-H82_LACBIscaffold_6	1839372	1842694	-
Chr_2	1988803	1989375	+	Lbic_S238N-H82_LACBIscaffold_25	161307	162190	+
Chr_2	1989375	1996509	+	Lbic_S238N-H82_LACBIscaffold_6	1831766	1839372	+
Chr_2	1996509	2000367	+	Lbic_S238N-H82_LACBIscaffold_40	176659	179941	-
Chr_2	2000367	2024475	+	Lbic_S238N-H82_LACBIscaffold_6	1809987	1831766	-
Chr_2	2024475	2038323	+	Lbic_S238N-H82_LACBIscaffold_6	1795810	1807195	-
Chr_2	2038323	2044272	+	Lbic_S238N-H82_LACBIscaffold_6	1878591	1882487	-
Chr_2	2044272	2058583	+	Lbic_S238N-H82_LACBIscaffold_6	1857157	1867358	+
Chr_2	2058583	2063854	+	Lbic_S238N-H82_LACBIscaffold_6	1867358	1873486	+
Chr_2	2063854	2066909	+	Lbic_S238N-H82_LACBIscaffold_6	1873486	1876190	+
Chr_2	2066909	2071633	+	Lbic_S238N-H82_LACBIscaffold_6	1789795	1795810	-
Chr_2	2071633	2076400	+	Lbic_S238N-H82_LACBIscaffold_6	1893405	1897708	+
Chr_2	2076400	2080431	+	Lbic_S238N-H82_LACBIscaffold_6	1927492	1931037	+
Chr_2	2080431	2091314	+	Lbic_S238N-H82_LACBIscaffold_6	1919897	1927492	-
Chr_2	2091314	2094807	+	Lbic_S238N-H82_LACBIscaffold_6	1916732	1919897	-
Chr_2	2094807	2107608	+	Lbic_S238N-H82_LACBIscaffold_6	1900748	1916732	-
Chr_2	2107608	2119581	+	Lbic_S238N-H82_LACBIscaffold_6	1931037	1945652	+
Chr_2	2119581	2162583	+	Lbic_S238N-H82_LACBIscaffold_6	1945652	1947918	+
Chr_2	2162583	2220244	+	Lbic_S238N-H82_LACBIscaffold_12	701421	712323	-
Chr_2	2220244	2228275	+	Lbic_S238N-H82_LACBIscaffold_2	3124240	3130253	-
Chr_2	2228275	2235200	+	Lbic_S238N-H82_LACBIscaffold_2	3104035	3111028	+
Chr_2	2235200	2242140	+	Lbic_S238N-H82_LACBIscaffold_2	3111028	3117789	+
Chr_2	2242140	2253008	+	Lbic_S238N-H82_LACBIscaffold_2	3117789	3124240	+
Chr_2	2253008	2262453	+	Lbic_S238N-H82_LACBIscaffold_6	1489281	1512868	+
Chr_2	2262453	2266779	+	Lbic_S238N-H82_LACBIscaffold_6	1512868	1517603	-
Chr_2	2266779	2324078	+	Lbic_S238N-H82_LACBIscaffold_2	3061112	3104035	-
Chr_2	2324078	2342796	+	Lbic_S238N-H82_LACBIscaffold_6	1517603	1531348	-
Chr_2	2342796	2395055	+	Lbic_S238N-H82_LACBIscaffold_6	1428246	1459917	-
Chr_2	2395055	2408188	+	Lbic_S238N-H82_LACBIscaffold_6	1319914	1336878	+
Chr_2	2408188	2420749	+	Lbic_S238N-H82_LACBIscaffold_6	1478614	1489281	-
Chr_2	2420749	2436710	+	Lbic_S238N-H82_LACBIscaffold_6	1459917	1478614	-
Chr_2	2436710	2449602	+	Lbic_S238N-H82_LACBIscaffold_6	1307311	1319914	-
Chr_2	2449602	2453710	+	Lbic_S238N-H82_LACBIscaffold_6	1303479	1307311	-
Chr_2	2453710	2459428	+	Lbic_S238N-H82_LACBIscaffold_6	1298104	1303479	+
Chr_2	2459428	2478779	+	Lbic_S238N-H82_LACBIscaffold_6	1561708	1576936	+
Chr_2	2478779	2481808	+	Lbic_S238N-H82_LACBIscaffold_6	1576936	1579397	-
Chr_2	2481808	2488383	+	Lbic_S238N-H82_LACBIscaffold_6	804832	807448	-
Chr_2	2488383	2504309	+	Lbic_S238N-H82_LACBIscaffold_6	1607226	1615997	+
Chr_2	2504309	2506844	+	Lbic_S238N-H82_LACBIscaffold_6	1579397	1589307	+
Chr_2	2506844	2531361	+	Lbic_S238N-H82_LACBIscaffold_6	1589307	1607226	+
Chr_2	2531361	2585242	+	Lbic_S238N-H82_LACBIscaffold_6	1618881	1657112	+
Chr_2	2585242	2591159	+	Lbic_S238N-H82_LACBIscaffold_6	1657112	1669878	-
Chr_2	2591159	2605883	+	Lbic_S238N-H82_LACBIscaffold_6	1414995	1428246	-
Chr_2	2605883	2618382	+	Lbic_S238N-H82_LACBIscaffold_6	1411821	1414995	-
Chr_2	2618382	2620103	+	Lbic_S238N-H82_LACBIscaffold_6	1410088	1411821	-
Chr_2	2620103	2654212	+	Lbic_S238N-H82_LACBIscaffold_6	1277992	1298104	+
Chr_2	2654212	2688312	+	Lbic_S238N-H82_LACBIscaffold_6	1546592	1560090	-
Chr_2	2688312	2690706	+	Lbic_S238N-H82_LACBIscaffold_55	309002	309762	+
Chr_2	2690706	2711163	+	Lbic_S238N-H82_LACBIscaffold_6	1531348	1546592	-
Chr_2	2711163	2729759	+	Lbic_S238N-H82_LACBIscaffold_6	1360384	1365636	-
Chr_2	2729759	2773207	+	Lbic_S238N-H82_LACBIscaffold_6	1336878	1357290	-
Chr_2	2773207	2775171	+	Lbic_S238N-H82_LACBIscaffold_6	1245942	1251288	-
Chr_2	2775171	2789848	+	Lbic_S238N-H82_LACBIscaffold_6	1231564	1243826	-
Chr_2	2789848	2821285	+	Lbic_S238N-H82_LACBIscaffold_6	1221984	1231564	+
Chr_2	2821285	2850351	+	Lbic_S238N-H82_LACBIscaffold_6	1149261	1163240	-
Chr_2	2850351	2859830	+	Lbic_S238N-H82_LACBIscaffold_6	1085747	1149261	+
Chr_2	2859830	2874696	+	Lbic_S238N-H82_LACBIscaffold_6	714178	758420	+
Chr_2	2874696	2880277	+	Lbic_S238N-H82_LACBIscaffold_6	795603	804832	+
Chr_2	2880277	2894282	+	Lbic_S238N-H82_LACBIscaffold_6	758420	795603	+
Chr_2	2894282	2897294	+	Lbic_S238N-H82_LACBIscaffold_6	818562	821440	-
Chr_2	2897294	2912509	+	Lbic_S238N-H82_LACBIscaffold_6	821440	865732	+
Chr_2	2912509	2929673	+	Lbic_S238N-H82_LACBIscaffold_6	960314	1083498	-
Chr_2	2943266	2969473	+	Lbic_S238N-H82_LACBIscaffold_6	891444	960314	-
Chr_2	2969473	2975300	+	Lbic_S238N-H82_LACBIscaffold_2	217405	239236	+
Chr_2	2975300	3058093	+	Lbic_S238N-H82_LACBIscaffold_6	1168870	1198146	-
Chr_2	3058093	3160584	+	Lbic_S238N-H82_LACBIscaffold_6	696456	714178	+
Chr_2	3160584	3254746	+	Lbic_S238N-H82_LACBIscaffold_6	289023	342072	+
Chr_2	3254746	3296394	+	Lbic_S238N-H82_LACBIscaffold_6	594870	696456	-
Chr_2	3296394	3391264	+	Lbic_S238N-H82_LACBIscaffold_6	241293	262955	+
Chr_2	3391264	3429756	+	Lbic_S238N-H82_LACBIscaffold_6	865732	891444	-
Chr_2	3429756	3473736	+	Lbic_S238N-H82_LACBIscaffold_7	608889	614455	+
Chr_2	3473736	3567861	+	Lbic_S238N-H82_LACBIscaffold_6	344096	433349	-
Chr_2	3567861	3679320	+	Lbic_S238N-H82_LACBIscaffold_6	100631	241293	+
Chr_2	3679320	3725586	+	Lbic_S238N-H82_LACBIscaffold_30	356100	396602	-
Chr_3	140	24682	+	Lbic_S238N-H82_LACBIscaffold_10	883404	897891	+
Chr_3	24682	75871	+	Lbic_S238N-H82_LACBIscaffold_48	88087	195531	+
Chr_3	75871	249734	+	Lbic_S238N-H82_LACBIscaffold_52	61489	229202	+
Chr_3	249734	253176	+	Lbic_S238N-H82_LACBIscaffold_13	210977	280144	-
Chr_3	253176	369785	+	Lbic_S238N-H82_LACBIscaffold_13	425601	796692	-
Chr_3	369785	449322	+	Lbic_S238N-H82_LACBIscaffold_13	280144	382279	+
Chr_3	449322	473533	+	Lbic_S238N-H82_LACBIscaffold_19	233450	276656	-
Chr_3	473533	514782	+	Lbic_S238N-H82_LACBIscaffold_3	2460463	2471646	+
Chr_3	514782	552148	+	Lbic_S238N-H82_LACBIscaffold_13	17738	210977	+
Chr_3	552148	598502	+	Lbic_S238N-H82_LACBIscaffold_13	808312	1026696	-
Chr_3	598502	615162	+	Lbic_S238N-H82_LACBIscaffold_71	55107	80458	+
Chr_3	615162	643907	+	Lbic_S238N-H82_LACBIscaffold_71	39377	55107	-
Chr_3	643907	664046	+	Lbic_S238N-H82_LACBIscaffold_13	796692	808312	+
Chr_3	664046	676105	+	Lbic_S238N-H82_LACBIscaffold_11	321069	322205	-
Chr_3	676105	678064	+	Lbic_S238N-H82_LACBIscaffold_58	190884	192949	-
Chr_3	678064	713579	+	Lbic_S238N-H82_LACBIscaffold_58	192949	194841	+
Chr_3	713579	719299	+	Lbic_S238N-H82_LACBIscaffold_13	1026696	1029466	-
Chr_3	719299	733264	+	Lbic_S238N-H82_LACBIscaffold_13	1029466	1073913	+
Chr_3	733264	739428	+	Lbic_S238N-H82_LACBIscaffold_13	1077053	1082224	+
Chr_3	739428	810311	+	Lbic_S238N-H82_LACBIscaffold_58	194841	215355	-
Chr_3	810311	820058	+	Lbic_S238N-H82_LACBIscaffold_58	244496	245283	-
Chr_3	820058	909536	+	Lbic_S238N-H82_LACBIscaffold_58	215355	244496	-
Chr_3	909536	914010	+	Lbic_S238N-H82_LACBIscaffold_58	178101	190884	+
Chr_3	914010	930078	+	Lbic_S238N-H82_LACBIscaffold_58	150654	153083	+
Chr_3	930078	950787	+	Lbic_S238N-H82_LACBIscaffold_5	948153	966203	-
Chr_3	950787	964678	+	Lbic_S238N-H82_LACBIscaffold_5	799704	812301	-
Chr_3	964678	974715	+	Lbic_S238N-H82_LACBIscaffold_5	812301	827123	+
Chr_3	974715	990879	+	Lbic_S238N-H82_LACBIscaffold_5	1184492	1199514	+
Chr_3	990879	993905	+	Lbic_S238N-H82_LACBIscaffold_2	2788023	2790949	-
Chr_3	993905	1015421	+	Lbic_S238N-H82_LACBIscaffold_58	105725	141466	-
Chr_3	1015421	1031804	+	Lbic_S238N-H82_LACBIscaffold_58	141466	150654	-
Chr_3	1031804	1054555	+	Lbic_S238N-H82_LACBIscaffold_5	827123	840827	+
Chr_3	1054555	1068840	+	Lbic_S238N-H82_LACBIscaffold_25	347866	389669	+
Chr_3	1068840	1077182	+	Lbic_S238N-H82_LACBIscaffold_5	966203	978387	+
Chr_3	1077182	1082954	+	Lbic_S238N-H82_LACBIscaffold_10	117275	125039	-
Chr_3	1082954	1085240	+	Lbic_S238N-H82_LACBIscaffold_5	986630	991985	-
Chr_3	1085240	1087310	+	Lbic_S238N-H82_LACBIscaffold_5	982602	986630	+
Chr_3	1087310	1105892	+	Lbic_S238N-H82_LACBIscaffold_10	44313	53483	+
Chr_3	1105892	1108662	+	Lbic_S238N-H82_LACBIscaffold_73	194626	196716	-
Chr_3	1108662	1111387	+	Lbic_S238N-H82_LACBIscaffold_13	382279	425601	-
Chr_3	1111387	1138668	+	Lbic_S238N-H82_LACBIscaffold_73	174806	194626	-
Chr_3	1138668	1169690	+	Lbic_S238N-H82_LACBIscaffold_73	126548	171296	-
Chr_3	1169690	1172494	+	Lbic_S238N-H82_LACBIscaffold_73	171296	174806	+
Chr_3	1172494	1193368	+	Lbic_S238N-H82_LACBIscaffold_73	84492	126548	-
Chr_3	1193368	1212620	+	Lbic_S238N-H82_LACBIscaffold_5	557203	574642	+
Chr_3	1212620	1249488	+	Lbic_S238N-H82_LACBIscaffold_5	579677	607379	-
Chr_3	1249488	1251956	+	Lbic_S238N-H82_LACBIscaffold_5	978387	982602	-
Chr_3	1251956	1262236	+	Lbic_S238N-H82_LACBIscaffold_5	607379	619124	-
Chr_3	1262236	1292664	+	Lbic_S238N-H82_LACBIscaffold_5	619124	649847	+
Chr_3	1292664	1298297	+	Lbic_S238N-H82_LACBIscaffold_5	574642	579677	-
Chr_3	1298297	1298965	+	Lbic_S238N-H82_LACBIscaffold_10	125039	126320	+
Chr_3	1298965	1307112	+	Lbic_S238N-H82_LACBIscaffold_5	649847	657713	-
Chr_3	1307112	1326612	+	Lbic_S238N-H82_LACBIscaffold_10	388996	410040	+
Chr_3	1326612	1334114	+	Lbic_S238N-H82_LACBIscaffold_10	410040	414521	-
Chr_3	1334114	1361548	+	Lbic_S238N-H82_LACBIscaffold_10	414521	425804	+
Chr_3	1361548	1367711	+	Lbic_S238N-H82_LACBIscaffold_10	425804	439270	-
Chr_3	1367711	1412566	+	Lbic_S238N-H82_LACBIscaffold_10	439270	470588	+
Chr_3	1412566	1466825	+	Lbic_S238N-H82_LACBIscaffold_10	183676	233406	+
Chr_3	1466825	1473535	+	Lbic_S238N-H82_LACBIscaffold_10	21232	27402	+
Chr_3	1473535	1479547	+	Lbic_S238N-H82_LACBIscaffold_10	28445	34947	+
Chr_3	1479547	1505942	+	Lbic_S238N-H82_LACBIscaffold_5	675268	714583	-
Chr_3	1505942	1507479	+	Lbic_S238N-H82_LACBIscaffold_5	778728	780445	+
Chr_3	1507479	1525298	+	Lbic_S238N-H82_LACBIscaffold_5	657713	675268	-
Chr_3	1525298	1559732	+	Lbic_S238N-H82_LACBIscaffold_10	126320	155480	+
Chr_3	1559732	1575242	+	Lbic_S238N-H82_LACBIscaffold_10	155480	170480	+
Chr_3	1575242	1580877	+	Lbic_S238N-H82_LACBIscaffold_10	170480	174668	+
Chr_3	1580877	1591090	+	Lbic_S238N-H82_LACBIscaffold_10	470588	477840	+
Chr_3	1591090	1601079	+	Lbic_S238N-H82_LACBIscaffold_5	862127	868540	-
Chr_3	1601079	1603957	+	Lbic_S238N-H82_LACBIscaffold_5	857980	862127	+
Chr_3	1603957	1608867	+	Lbic_S238N-H82_LACBIscaffold_5	868540	873414	-
Chr_3	1608867	1617887	+	Lbic_S238N-H82_LACBIscaffold_10	53483	61267	+
Chr_3	1617887	1632328	+	Lbic_S238N-H82_LACBIscaffold_5	841471	850558	+
Chr_3	1632328	1633043	+	Lbic_S238N-H82_LACBIscaffold_5	840827	841471	-
Chr_3	1633043	1643237	+	Lbic_S238N-H82_LACBIscaffold_5	850558	857980	+
Chr_3	1643237	1653329	+	Lbic_S238N-H82_LACBIscaffold_5	873414	879270	+
Chr_3	1653329	1668380	+	Lbic_S238N-H82_LACBIscaffold_10	233406	244899	+
Chr_3	1668380	1672152	+	Lbic_S238N-H82_LACBIscaffold_10	244899	248267	+
Chr_3	1672152	1704657	+	Lbic_S238N-H82_LACBIscaffold_10	61267	101734	-
Chr_3	1704657	1715429	+	Lbic_S238N-H82_LACBIscaffold_10	101734	117275	+
Chr_3	1715429	1721442	+	Lbic_S238N-H82_LACBIscaffold_5	991985	997008	+
Chr_3	1721442	1797007	+	Lbic_S238N-H82_LACBIscaffold_5	997008	1066316	+
Chr_3	1797007	1829353	+	Lbic_S238N-H82_LACBIscaffold_5	1066316	1096751	+
Chr_3	1832079	1838205	+	Lbic_S238N-H82_LACBIscaffold_5	1096751	1106182	+
Chr_3	1838205	1875540	+	Lbic_S238N-H82_LACBIscaffold_10	477840	510435	+
Chr_3	1875540	1882524	+	Lbic_S238N-H82_LACBIscaffold_35	359764	367652	-
Chr_3	1882524	1893301	+	Lbic_S238N-H82_LACBIscaffold_10	510435	521031	+
Chr_3	1893301	1945806	+	Lbic_S238N-H82_LACBIscaffold_10	521031	554699	+
Chr_3	1945806	1955542	+	Lbic_S238N-H82_LACBIscaffold_10	554699	561724	+
Chr_3	1955542	1974586	+	Lbic_S238N-H82_LACBIscaffold_10	561724	576935	+
Chr_3	1974586	1976614	+	Lbic_S238N-H82_LACBIscaffold_3	985290	986948	+
Chr_3	1976614	2009917	+	Lbic_S238N-H82_LACBIscaffold_10	576935	610110	+
Chr_3	2009917	2037262	+	Lbic_S238N-H82_LACBIscaffold_10	610110	622245	+
Chr_3	2037262	2046713	+	Lbic_S238N-H82_LACBIscaffold_5	452754	461695	+
Chr_3	2046713	2048987	+	Lbic_S238N-H82_LACBIscaffold_10	643768	646186	-
Chr_3	2048987	2050805	+	Lbic_S238N-H82_LACBIscaffold_45	313467	315381	+
Chr_3	2050805	2078740	+	Lbic_S238N-H82_LACBIscaffold_10	622245	643768	-
Chr_3	2078740	2085061	+	Lbic_S238N-H82_LACBIscaffold_5	436003	452754	+
Chr_3	2085061	2117892	+	Lbic_S238N-H82_LACBIscaffold_5	416136	436003	-
Chr_3	2117892	2125794	+	Lbic_S238N-H82_LACBIscaffold_5	528626	532337	-
Chr_3	2125794	2132966	+	Lbic_S238N-H82_LACBIscaffold_5	482978	492648	-
Chr_3	2132966	2158522	+	Lbic_S238N-H82_LACBIscaffold_5	492648	506345	+
Chr_3	2158522	2224658	+	Lbic_S238N-H82_LACBIscaffold_5	461695	470323	-
Chr_3	2224658	2236670	+	Lbic_S238N-H82_LACBIscaffold_5	470323	482978	+
Chr_3	2236670	2252330	+	Lbic_S238N-H82_LACBIscaffold_5	506345	520983	+
Chr_3	2252330	2270456	+	Lbic_S238N-H82_LACBIscaffold_5	532337	552823	+
Chr_3	2270456	2278876	+	Lbic_S238N-H82_LACBIscaffold_5	520983	528626	-
Chr_3	2278876	2282714	+	Lbic_S238N-H82_LACBIscaffold_73	82954	84492	+
Chr_3	2282714	2306609	+	Lbic_S238N-H82_LACBIscaffold_73	14126	82954	-
Chr_3	2306609	2319142	+	Lbic_S238N-H82_LACBIscaffold_71	80458	138946	+
Chr_3	2319142	2327396	+	Lbic_S238N-H82_LACBIscaffold_10	34947	44313	-
Chr_3	2327396	2357613	+	Lbic_S238N-H82_LACBIscaffold_5	714583	769445	+
Chr_3	2357613	2371506	+	Lbic_S238N-H82_LACBIscaffold_5	769445	778728	+
Chr_3	2371506	2393022	+	Lbic_S238N-H82_LACBIscaffold_5	780445	799704	+
Chr_3	2393022	2404494	+	Lbic_S238N-H82_LACBIscaffold_10	248267	339919	+
Chr_3	2404494	2407725	+	Lbic_S238N-H82_LACBIscaffold_10	339919	342096	-
Chr_3	2407725	2445725	+	Lbic_S238N-H82_LACBIscaffold_10	342096	365275	+
Chr_3	2445725	2478706	+	Lbic_S238N-H82_LACBIscaffold_10	365275	385439	+
Chr_3	2478706	2486951	+	Lbic_S238N-H82_LACBIscaffold_10	385439	388996	+
Chr_3	2486951	2509110	+	Lbic_S238N-H82_LACBIscaffold_5	879270	895327	+
Chr_3	2509110	2511989	+	Lbic_S238N-H82_LACBIscaffold_5	895327	897323	-
Chr_3	2511989	2521886	+	Lbic_S238N-H82_LACBIscaffold_11	842906	847182	-
Chr_3	2521886	2585511	+	Lbic_S238N-H82_LACBIscaffold_5	910214	948153	+
Chr_3	2585511	2589604	+	Lbic_S238N-H82_LACBIscaffold_5	1106182	1111070	+
Chr_3	2589604	2591171	+	Lbic_S238N-H82_LACBIscaffold_5	1111070	1112745	-
Chr_3	2591171	2614795	+	Lbic_S238N-H82_LACBIscaffold_5	903256	910214	-
Chr_3	2614795	2618362	+	Lbic_S238N-H82_LACBIscaffold_5	897323	903256	-
Chr_3	2618362	2647694	+	Lbic_S238N-H82_LACBIscaffold_5	1112745	1133130	+
Chr_3	2647694	2668334	+	Lbic_S238N-H82_LACBIscaffold_5	1133130	1151254	+
Chr_3	2668334	2691274	+	Lbic_S238N-H82_LACBIscaffold_5	1151254	1170193	+
Chr_3	2691274	2702586	+	Lbic_S238N-H82_LACBIscaffold_5	1170193	1184492	-
Chr_3	2702586	2716627	+	Lbic_S238N-H82_LACBIscaffold_5	1275071	1285706	+
Chr_3	2716627	2735270	+	Lbic_S238N-H82_LACBIscaffold_5	1285706	1301639	+
Chr_3	2735270	2767519	+	Lbic_S238N-H82_LACBIscaffold_5	1554451	1596791	+
Chr_3	2767519	2792524	+	Lbic_S238N-H82_LACBIscaffold_5	1199514	1220858	+
Chr_3	2792524	2794357	+	Lbic_S238N-H82_LACBIscaffold_5	1304221	1336338	+
Chr_3	2794357	2809870	+	Lbic_S238N-H82_LACBIscaffold_5	1336338	1346640	-
Chr_3	2809870	2822240	+	Lbic_S238N-H82_LACBIscaffold_5	1346640	1355315	+
Chr_3	2822240	2837626	+	Lbic_S238N-H82_LACBIscaffold_5	1355315	1370476	-
Chr_3	2837626	2843404	+	Lbic_S238N-H82_LACBIscaffold_5	1272782	1275071	-
Chr_3	2843404	2851271	+	Lbic_S238N-H82_LACBIscaffold_5	1418494	1431502	-
Chr_3	2851271	2877256	+	Lbic_S238N-H82_LACBIscaffold_5	1370476	1418494	+
Chr_3	2877256	2896004	+	Lbic_S238N-H82_LACBIscaffold_5	1265275	1272782	-
Chr_3	2896004	2905102	+	Lbic_S238N-H82_LACBIscaffold_5	1257738	1265275	+
Chr_3	2905102	3000604	+	Lbic_S238N-H82_LACBIscaffold_5	1439789	1480629	+
Chr_3	3000604	3034904	+	Lbic_S238N-H82_LACBIscaffold_5	1801650	1854854	-
Chr_3	3034904	3064106	+	Lbic_S238N-H82_LACBIscaffold_5	1495041	1507645	-
Chr_3	3064106	3078924	+	Lbic_S238N-H82_LACBIscaffold_5	1638346	1665374	-
Chr_3	3078924	3095709	+	Lbic_S238N-H82_LACBIscaffold_5	1596791	1629343	+
Chr_3	3095709	3097945	+	Lbic_S238N-H82_LACBIscaffold_5	1629343	1631592	-
Chr_3	3097945	3125906	+	Lbic_S238N-H82_LACBIscaffold_58	155675	178101	+
Chr_3	3125906	3135005	+	Lbic_S238N-H82_LACBIscaffold_1	31634	36219	-
Chr_3	3135005	3171326	+	Lbic_S238N-H82_LACBIscaffold_5	1736458	1801650	+
Chr_3	3171326	3193840	+	Lbic_S238N-H82_LACBIscaffold_5	1665374	1736458	+
Chr_3	3193840	3227868	+	Lbic_S238N-H82_LACBIscaffold_5	1631592	1638346	+
Chr_3	3227868	3268730	+	Lbic_S238N-H82_LACBIscaffold_5	1955885	1980493	-
Chr_3	3268730	3272590	+	Lbic_S238N-H82_LACBIscaffold_5	1918112	1955885	+
Chr_3	3272590	3300611	+	Lbic_S238N-H82_LACBIscaffold_60	122720	133890	-
Chr_3	3300611	3302775	+	Lbic_S238N-H82_LACBIscaffold_60	133890	141881	-
Chr_3	3302775	3325466	+	Lbic_S238N-H82_LACBIscaffold_60	146245	177427	+
Chr_3	3325466	3395481	+	Lbic_S238N-H82_LACBIscaffold_60	61990	122720	+
Chr_3	3395481	3436868	+	Lbic_S238N-H82_LACBIscaffold_75	101006	162529	+
Chr_3	3436868	3441595	+	Lbic_S238N-H82_LACBIscaffold_60	141881	146245	+
Chr_3	3441595	3520501	+	Lbic_S238N-H82_LACBIscaffold_5	1854854	1918112	+
Chr_4	20138	131925	+	Lbic_S238N-H82_LACBIscaffold_29	147580	152348	-
Chr_4	131925	132733	+	Lbic_S238N-H82_LACBIscaffold_48	44364	45188	-
Chr_4	132733	168791	+	Lbic_S238N-H82_LACBIscaffold_41	338426	370354	+
Chr_4	168791	184683	+	Lbic_S238N-H82_LACBIscaffold_10	897891	906138	-
Chr_4	184683	186242	+	Lbic_S238N-H82_LACBIscaffold_41	261865	263070	-
Chr_4	186242	199449	+	Lbic_S238N-H82_LACBIscaffold_48	45188	81167	-
Chr_4	199449	231277	+	Lbic_S238N-H82_LACBIscaffold_41	370354	435237	+
Chr_4	231277	232771	+	Lbic_S238N-H82_LACBIscaffold_71	138946	145936	-
Chr_4	232771	258861	+	Lbic_S238N-H82_LACBIscaffold_71	194023	235041	+
Chr_4	258861	276031	+	Lbic_S238N-H82_LACBIscaffold_60	177427	280180	-
Chr_4	276031	279344	+	Lbic_S238N-H82_LACBIscaffold_8	119920	126601	+
Chr_4	279344	283132	+	Lbic_S238N-H82_LACBIscaffold_8	129879	137456	+
Chr_4	283132	284822	+	Lbic_S238N-H82_LACBIscaffold_27	311701	322335	-
Chr_4	284822	313343	+	Lbic_S238N-H82_LACBIscaffold_8	54221	119920	-
Chr_4	313343	327535	+	Lbic_S238N-H82_LACBIscaffold_2	1497734	1500449	+
Chr_4	327535	343480	+	Lbic_S238N-H82_LACBIscaffold_9	1289243	1291814	-
Chr_4	343480	352238	+	Lbic_S238N-H82_LACBIscaffold_70	105836	111182	-
Chr_4	352238	387163	+	Lbic_S238N-H82_LACBIscaffold_40	9448	26530	+
Chr_4	387163	395963	+	Lbic_S238N-H82_LACBIscaffold_11	904309	908869	+
Chr_4	395963	404792	+	Lbic_S238N-H82_LACBIscaffold_25	77197	82383	+
Chr_4	404792	412459	+	Lbic_S238N-H82_LACBIscaffold_20	421759	440040	-
Chr_4	412459	426233	+	Lbic_S238N-H82_LACBIscaffold_34	487407	513448	-
Chr_4	426233	432852	+	Lbic_S238N-H82_LACBIscaffold_34	374302	398473	-
Chr_4	432852	441624	+	Lbic_S238N-H82_LACBIscaffold_20	440040	515163	-
Chr_4	441624	448626	+	Lbic_S238N-H82_LACBIscaffold_34	298992	374302	-
Chr_4	448626	455023	+	Lbic_S238N-H82_LACBIscaffold_20	521779	525986	-
Chr_4	455023	490327	+	Lbic_S238N-H82_LACBIscaffold_20	380704	405808	-
Chr_4	490327	496401	+	Lbic_S238N-H82_LACBIscaffold_34	398473	415220	-
Chr_4	496401	533849	+	Lbic_S238N-H82_LACBIscaffold_40	184892	186454	-
Chr_4	533849	549370	+	Lbic_S238N-H82_LACBIscaffold_40	186454	193834	+
Chr_4	549370	554919	+	Lbic_S238N-H82_LACBIscaffold_83	8849	36477	+
Chr_4	554919	580308	+	Lbic_S238N-H82_LACBIscaffold_40	188	9448	-
Chr_4	580308	601861	+	Lbic_S238N-H82_LACBIscaffold_70	111182	117859	-
Chr_4	663691	736344	+	Lbic_S238N-H82_LACBIscaffold_14	118096	130667	+
Chr_4	736344	737756	+	Lbic_S238N-H82_LACBIscaffold_9	529568	530841	+
Chr_4	737756	767463	+	Lbic_S238N-H82_LACBIscaffold_5	2244181	2282181	+
Chr_4	767463	834644	+	Lbic_S238N-H82_LACBIscaffold_10	1229517	1296569	+
Chr_4	834644	837780	+	Lbic_S238N-H82_LACBIscaffold_120	31571	35732	+
Chr_4	837780	929394	+	Lbic_S238N-H82_LACBIscaffold_5	1983442	2244181	-
Chr_4	929394	963275	+	Lbic_S238N-H82_LACBIscaffold_8	1006298	1202985	+
Chr_4	963275	971401	+	Lbic_S238N-H82_LACBIscaffold_23	239625	242499	+
Chr_4	971401	1084087	+	Lbic_S238N-H82_LACBIscaffold_10	1218447	1229517	+
Chr_4	1084087	1084995	+	Lbic_S238N-H82_LACBIscaffold_573	749	1689	+
