#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	methods
CC1G_05660	Chr_7	2007484	2008198	+1	CC1G_02113,CC1G_05677,CC1G_05718,CC1G_06880,CC1G_06881,CC1G_06884,CC1G_06885,CC1G_09691,CC1G_10342,CC1G_11566,CC1G_11576,CC1G_11580,CC1G_14866,CC1G_14867,CC1G_14878	orthomcl
CC1G_05673	Chr_7	2052334	2053719	-1	CC1G_05674	orthomcl
CC1G_05674	Chr_7	2054377	2055703	-1	CC1G_05673	orthomcl
CC1G_05677	Chr_7	2058817	2059548	-1	CC1G_02113,CC1G_05660,CC1G_05718,CC1G_06880,CC1G_06881,CC1G_06884,CC1G_06885,CC1G_09691,CC1G_10342,CC1G_11566,CC1G_11576,CC1G_11580,CC1G_14866,CC1G_14867,CC1G_14878	orthomcl
CC1G_05687	Chr_7	2087615	2088898	+1	CC1G_15216,CC1G_15701	orthomcl
CC1G_05710	Chr_7	2154750	2157169	+1	CC1G_09019	orthomcl
CC1G_05718	Chr_7	2176789	2177523	+1	CC1G_02113,CC1G_05660,CC1G_05677,CC1G_06880,CC1G_06881,CC1G_06884,CC1G_06885,CC1G_09691,CC1G_10342,CC1G_11566,CC1G_11576,CC1G_11580,CC1G_14866,CC1G_14867,CC1G_14878	orthomcl
CC1G_05725	Chr_7	2195265	2195611	-1	CC1G_05129,CC1G_14901,CC1G_14968	orthomcl
CC1G_05747	Chr_7	2248928	2249599	+1	CC1G_04541,CC1G_04800,CC1G_05848,CC1G_05856,CC1G_05857,CC1G_05859,CC1G_09360,CC1G_10307,CC1G_13471	orthomcl
CC1G_05768	Chr_7	2294529	2295969	-1	CC1G_07219,CC1G_08638,CC1G_10374,CC1G_11482	orthomcl
CC1G_05771	Chr_12	126144	126986	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05772	Chr_12	127727	128288	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05773	Chr_12	129681	130960	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05774	Chr_12	131100	133676	-1	CC1G_01001	orthomcl
CC1G_05775	Chr_12	134570	135790	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05776	Chr_12	138358	139229	+1	CC1G_05778,CC1G_11188	orthomcl
CC1G_05778	Chr_12	143066	143913	-1	CC1G_05776,CC1G_11188	orthomcl
CC1G_05779	Chr_12	144492	145797	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05785	Chr_12	160580	161194	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05791	Chr_12	179975	181218	+1	CC1G_05807,CC1G_15392	orthomcl
CC1G_05807	Chr_12	225295	226654	-1	CC1G_05791,CC1G_15392	orthomcl
CC1G_05812	Chr_12	238125	239923	+1	CC1G_03390	orthomcl
CC1G_05816	Chr_12	251295	252991	+1	CC1G_05831	orthomcl
CC1G_05819	Chr_12	260801	261433	+1	CC1G_05820,CC1G_05821	orthomcl
CC1G_05820	Chr_12	262244	263081	+1	CC1G_05819,CC1G_05821	orthomcl
CC1G_05821	Chr_12	263821	264572	+1	CC1G_05819,CC1G_05820	orthomcl
CC1G_05831	Chr_12	287086	288633	+1	CC1G_05816	orthomcl
CC1G_05844	Chr_12	325139	326700	+1	CC1G_05845,CC1G_15384	orthomcl
CC1G_05845	Chr_12	327108	329346	+1	CC1G_05844,CC1G_15384	orthomcl
CC1G_05848	Chr_12	335495	336736	+1	CC1G_04541,CC1G_04800,CC1G_05747,CC1G_05856,CC1G_05857,CC1G_05859,CC1G_09360,CC1G_10307,CC1G_13471	orthomcl
CC1G_05856	Chr_12	353510	354954	+1	CC1G_04541,CC1G_04800,CC1G_05747,CC1G_05848,CC1G_05857,CC1G_05859,CC1G_09360,CC1G_10307,CC1G_13471	orthomcl
CC1G_05857	Chr_12	357164	358611	+1	CC1G_04541,CC1G_04800,CC1G_05747,CC1G_05848,CC1G_05856,CC1G_05859,CC1G_09360,CC1G_10307,CC1G_13471	orthomcl
CC1G_05859	Chr_12	361121	362461	-1	CC1G_04541,CC1G_04800,CC1G_05747,CC1G_05848,CC1G_05856,CC1G_05857,CC1G_09360,CC1G_10307,CC1G_13471	orthomcl
CC1G_05875	Chr_7	2502341	2503503	-1	CC1G_02406,CC1G_12182,CC1G_12725,CC1G_12796,CC1G_13290,CC1G_13358,CC1G_14760,CC1G_15130	orthomcl
CC1G_05876	Chr_7	2505855	2507701	-1	CC1G_02420,CC1G_08379,CC1G_12407,CC1G_13019,CC1G_13323	orthomcl
CC1G_05877	Chr_7	2507757	2508356	+1	CC1G_02419,CC1G_12406,CC1G_12793,CC1G_13018,CC1G_13322	orthomcl
CC1G_05878	Chr_7	2508748	2509497	-1	CC1G_00605,CC1G_02078,CC1G_02457,CC1G_06053,CC1G_06117,CC1G_09554,CC1G_10417,CC1G_10787,CC1G_12405,CC1G_12792,CC1G_12890	orthomcl
CC1G_05879	Chr_7	2509957	2510892	+1	CC1G_12404,CC1G_12791	orthomcl
CC1G_05883	Chr_7	2522728	2524447	+1	CC1G_01543,CC1G_04928,CC1G_04948,CC1G_05923,CC1G_05925	orthomcl
CC1G_05890	Chr_7	2545749	2546297	-1	CC1G_15144,CC1G_15145,CC1G_15213	orthomcl
CC1G_05904	Chr_7	2607884	2608696	+1	CC1G_05563,CC1G_15217	orthomcl
CC1G_05908	Chr_7	2616189	2618176	+1	CC1G_11919	orthomcl
CC1G_05917	Chr_7	2647423	2648914	+1	CC1G_00900,CC1G_03653,CC1G_05918	orthomcl
CC1G_05918	Chr_7	2650404	2651903	+1	CC1G_00900,CC1G_03653,CC1G_05917	orthomcl
CC1G_05921	Chr_7	2656775	2659061	+1	CC1G_00613,CC1G_00802,CC1G_08415,CC1G_08416,CC1G_08899,CC1G_14315,CC1G_14900	orthomcl
CC1G_05923	Chr_7	2665837	2667555	+1	CC1G_01543,CC1G_04928,CC1G_04948,CC1G_05883,CC1G_05925	orthomcl
CC1G_05925	Chr_7	2669390	2671084	+1	CC1G_01543,CC1G_04928,CC1G_04948,CC1G_05883,CC1G_05923	orthomcl
CC1G_05928	Chr_7	2679135	2681834	+1	CC1G_04013,CC1G_07775,CC1G_11724	orthomcl
CC1G_05935	Chr_7	2708248	2711979	+1	CC1G_00752,CC1G_14559,CC1G_15538	orthomcl
CC1G_05936	Chr_7	2712721	2713735	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_05954	Chr_7	2769013	2769967	-1	CC1G_09037	orthomcl
CC1G_05959	Chr_3	128820	130055	+1	CC1G_01504,CC1G_02647,CC1G_03172,CC1G_03173,CC1G_04167,CC1G_04169,CC1G_04170,CC1G_05353,CC1G_05556,CC1G_05559,CC1G_05960,CC1G_05961,CC1G_07232,CC1G_08907,CC1G_08921,CC1G_09617,CC1G_09635,CC1G_10434,CC1G_10476,CC1G_11718,CC1G_12250,CC1G_12254,CC1G_12256,CC1G_12847,CC1G_13557,CC1G_14064,CC1G_14741,CC1G_15224,CC1G_15244,CC1G_15646,CC1G_15757	orthomcl
CC1G_05960	Chr_3	131637	133014	+1	CC1G_01504,CC1G_02647,CC1G_03172,CC1G_03173,CC1G_04167,CC1G_04169,CC1G_04170,CC1G_05353,CC1G_05556,CC1G_05559,CC1G_05959,CC1G_05961,CC1G_07232,CC1G_08907,CC1G_08921,CC1G_09617,CC1G_09635,CC1G_10434,CC1G_10476,CC1G_11718,CC1G_12250,CC1G_12254,CC1G_12256,CC1G_12847,CC1G_13557,CC1G_14064,CC1G_14741,CC1G_15224,CC1G_15244,CC1G_15646,CC1G_15757	orthomcl
CC1G_05961	Chr_3	134412	135832	+1	CC1G_01504,CC1G_02647,CC1G_03172,CC1G_03173,CC1G_04167,CC1G_04169,CC1G_04170,CC1G_05353,CC1G_05556,CC1G_05559,CC1G_05959,CC1G_05960,CC1G_07232,CC1G_08907,CC1G_08921,CC1G_09617,CC1G_09635,CC1G_10434,CC1G_10476,CC1G_11718,CC1G_12250,CC1G_12254,CC1G_12256,CC1G_12847,CC1G_13557,CC1G_14064,CC1G_14741,CC1G_15224,CC1G_15244,CC1G_15646,CC1G_15757	orthomcl
CC1G_05964	Chr_3	141873	143234	+1	CC1G_05968	orthomcl
CC1G_05967	Chr_3	154909	159687	+1	CC1G_09007	orthomcl
CC1G_05968	Chr_3	159984	161066	-1	CC1G_05964	orthomcl
CC1G_05973	Chr_3	177106	178926	+1	CC1G_05988,CC1G_05996,CC1G_06000,CC1G_11008,CC1G_14075	orthomcl
CC1G_05980	Chr_3	196928	197367	-1	CC1G_05982,CC1G_08820,CC1G_09191,CC1G_11323	orthomcl
CC1G_05982	Chr_3	199363	199862	-1	CC1G_05980,CC1G_08820,CC1G_09191,CC1G_11323	orthomcl
CC1G_05988	Chr_3	211913	213714	-1	CC1G_05973,CC1G_05996,CC1G_06000,CC1G_11008,CC1G_14075	orthomcl
CC1G_05991	Chr_3	217633	219277	+1	CC1G_04475,CC1G_04476,CC1G_04502,CC1G_04517,CC1G_14126,CC1G_15509	orthomcl
CC1G_05993	Chr_3	223751	224704	+1	CC1G_03098	orthomcl
CC1G_05995	Chr_3	228314	230565	+1	CC1G_04474,CC1G_08717	orthomcl
CC1G_05996	Chr_3	230905	232627	+1	CC1G_05973,CC1G_05988,CC1G_06000,CC1G_11008,CC1G_14075	orthomcl
CC1G_05998	Chr_3	235806	238149	-1	CC1G_00690,CC1G_06019	orthomcl
CC1G_06000	Chr_3	241542	243302	+1	CC1G_05973,CC1G_05988,CC1G_05996,CC1G_11008,CC1G_14075	orthomcl
CC1G_06008	Chr_3	264398	264877	+1	CC1G_06009,CC1G_06010,CC1G_14077	orthomcl
CC1G_06009	Chr_3	265454	265962	+1	CC1G_06008,CC1G_06010,CC1G_14077	orthomcl
CC1G_06010	Chr_3	266372	266823	+1	CC1G_06008,CC1G_06009,CC1G_14077	orthomcl
CC1G_06016	Chr_3	288497	289864	-1	CC1G_02471,CC1G_02744,CC1G_02758,CC1G_05599,CC1G_05636,CC1G_06017,CC1G_08048,CC1G_10006,CC1G_10470	orthomcl
CC1G_06017	Chr_3	290424	291818	-1	CC1G_02471,CC1G_02744,CC1G_02758,CC1G_05599,CC1G_05636,CC1G_06016,CC1G_08048,CC1G_10006,CC1G_10470	orthomcl
CC1G_06019	Chr_3	295747	298038	-1	CC1G_00690,CC1G_05998	orthomcl
CC1G_06021	Chr_3	303127	304110	-1	CC1G_06022,CC1G_06042,CC1G_06043,CC1G_11118	orthomcl
CC1G_06022	Chr_3	305542	306530	-1	CC1G_06021,CC1G_06042,CC1G_06043,CC1G_11118	orthomcl
CC1G_06023	Chr_3	307755	308386	+1	CC1G_06041,CC1G_11121,CC1G_11124	orthomcl
CC1G_06024	Chr_3	309013	309964	+1	CC1G_07559,CC1G_10145	orthomcl
CC1G_06025	Chr_3	310657	311696	-1	CC1G_07558,CC1G_10144	orthomcl
CC1G_06027	Chr_3	314897	316635	+1	CC1G_07556,CC1G_10142	orthomcl
CC1G_06036	Chr_3	340338	340977	-1	CC1G_08267	orthomcl
CC1G_06041	Chr_3	351145	351776	-1	CC1G_06023,CC1G_11121,CC1G_11124	orthomcl
CC1G_06042	Chr_3	352929	353916	+1	CC1G_06021,CC1G_06022,CC1G_06043,CC1G_11118	orthomcl
CC1G_06043	Chr_3	355371	356355	+1	CC1G_06021,CC1G_06022,CC1G_06042,CC1G_11118	orthomcl
CC1G_06052	Chr_3	389965	391999	-1	CC1G_00602,CC1G_02413,CC1G_02455,CC1G_08084,CC1G_09391,CC1G_10785,CC1G_11620,CC1G_13394,CC1G_14029	orthomcl
CC1G_06053	Chr_3	394150	394722	+1	CC1G_00605,CC1G_02078,CC1G_02457,CC1G_05878,CC1G_06117,CC1G_09554,CC1G_10417,CC1G_10787,CC1G_12405,CC1G_12792,CC1G_12890	orthomcl
CC1G_06058	Chr_2	2897874	2898345	-1	CC1G_02747,CC1G_04117,CC1G_04126	orthomcl
CC1G_06101	Chr_2	3009545	3014590	-1	CC1G_09541	orthomcl
CC1G_06102	Chr_2	3015162	3019118	-1	CC1G_13302	orthomcl
CC1G_06103	Chr_2	3019958	3021099	+1	CC1G_13136	orthomcl
CC1G_06104	Chr_2	3021518	3022890	-1	CC1G_13137	orthomcl
CC1G_06105	Chr_2	3023432	3024568	+1	CC1G_13138	orthomcl
CC1G_06106	Chr_2	3025430	3027303	+1	CC1G_13139	orthomcl
CC1G_06117	Chr_2	3050951	3051741	-1	CC1G_00605,CC1G_02078,CC1G_02457,CC1G_05878,CC1G_06053,CC1G_09554,CC1G_10417,CC1G_10787,CC1G_12405,CC1G_12792,CC1G_12890	orthomcl
CC1G_06118	Chr_2	3052245	3052791	+1	CC1G_09555	orthomcl
CC1G_06119	Chr_2	3053760	3054215	+1	CC1G_09557,CC1G_12803,CC1G_13036	orthomcl
CC1G_06120	Chr_2	3054781	3055931	-1	CC1G_09558	orthomcl
CC1G_06128	Chr_2	3083064	3083703	+1	CC1G_02336,CC1G_03078,CC1G_05364,CC1G_05396,CC1G_05400,CC1G_05402,CC1G_05486,CC1G_08780,CC1G_08785,CC1G_08786,CC1G_08795,CC1G_08796,CC1G_08801,CC1G_08812,CC1G_08813,CC1G_08815,CC1G_10115,CC1G_10119,CC1G_10122,CC1G_11410,CC1G_11700,CC1G_13020,CC1G_13021,CC1G_13770,CC1G_13796,CC1G_13797,CC1G_13799,CC1G_13801,CC1G_13802,CC1G_14937,CC1G_14940,CC1G_14941,CC1G_15731	orthomcl
CC1G_06137	Chr_2	3109991	3111849	+1	CC1G_08750,CC1G_15166	orthomcl
CC1G_06141	Chr_2	3121227	3122647	+1	CC1G_06142,CC1G_06145	orthomcl
CC1G_06142	Chr_2	3122796	3124266	+1	CC1G_06141,CC1G_06145	orthomcl
CC1G_06145	Chr_2	3128075	3129566	-1	CC1G_06141,CC1G_06142	orthomcl
CC1G_06150	Chr_2	3137389	3139051	-1	CC1G_02803,CC1G_06157,CC1G_06160	orthomcl
CC1G_06153	Chr_2	3143477	3144826	+1	CC1G_11514	orthomcl
CC1G_06154	Chr_2	3144867	3147686	-1	CC1G_02489,CC1G_04448,CC1G_11513	orthomcl
CC1G_06155	Chr_2	3148078	3150115	-1	CC1G_06159,CC1G_12503,CC1G_12504,CC1G_12506,CC1G_15205	orthomcl
CC1G_06157	Chr_2	3151816	3153050	-1	CC1G_02803,CC1G_06150,CC1G_06160	orthomcl
CC1G_06159	Chr_2	3157029	3159085	+1	CC1G_06155,CC1G_12503,CC1G_12504,CC1G_12506,CC1G_15205	orthomcl
CC1G_06160	Chr_2	3160366	3161703	+1	CC1G_02803,CC1G_06150,CC1G_06157	orthomcl
CC1G_06164	Chr_4	2763251	2764004	+1	CC1G_06165	orthomcl
CC1G_06165	Chr_4	2764639	2765420	+1	CC1G_06164	orthomcl
CC1G_06167	Chr_4	2766808	2768662	-1	CC1G_10056,CC1G_10057	orthomcl
CC1G_06176	Chr_4	2791493	2792321	-1	CC1G_04851,CC1G_04854,CC1G_04885	orthomcl
CC1G_06193	Chr_4	2842632	2845202	+1	CC1G_01064,CC1G_02338,CC1G_09283	orthomcl
CC1G_06195	Chr_4	2848727	2850284	+1	CC1G_06203	orthomcl
CC1G_06196	Chr_4	2850379	2850763	+1	CC1G_00644,CC1G_00645,CC1G_03336	orthomcl
CC1G_06203	Chr_4	2865223	2866814	-1	CC1G_06195	orthomcl
CC1G_06219	Chr_4	2910631	2911921	+1	CC1G_05615	orthomcl
CC1G_06234	Chr_4	2945806	2947013	-1	CC1G_09430	orthomcl
CC1G_06235	Chr_4	2947594	2951387	-1	CC1G_03009,CC1G_06250,CC1G_08071	orthomcl
CC1G_06236	Chr_4	2953212	2954458	+1	CC1G_00378	orthomcl
CC1G_06248	Chr_4	2988737	2991286	+1	CC1G_04603	orthomcl
CC1G_06250	Chr_4	2994506	2998258	-1	CC1G_03009,CC1G_06235,CC1G_08071	orthomcl
CC1G_06269	Chr_4	1684058	1686184	+1	CC1G_10936	orthomcl
CC1G_06278	Chr_4	1707817	1709167	+1	CC1G_06279	orthomcl
CC1G_06279	Chr_4	1710588	1712081	+1	CC1G_06278	orthomcl
CC1G_06290	Chr_4	1733561	1736305	+1	CC1G_06291,CC1G_06944	orthomcl
CC1G_06291	Chr_4	1736545	1739416	+1	CC1G_06290,CC1G_06944	orthomcl
CC1G_06321	Chr_4	1809741	1810590	+1	CC1G_08186,CC1G_08190,CC1G_08196	orthomcl
CC1G_06337	Chr_4	1852907	1853324	+1	CC1G_07428,CC1G_08873,CC1G_12594,CC1G_14582	orthomcl
CC1G_06355	Chr_4	1902554	1905625	+1	CC1G_11674	orthomcl
CC1G_06378	Chr_4	1977344	1979512	-1	CC1G_00977	orthomcl
CC1G_06381	Chr_4	1983331	1985592	-1	CC1G_03531,CC1G_03616	orthomcl
CC1G_06394	Chr_4	2021735	2027127	+1	CC1G_15347	orthomcl
CC1G_06404	Chr_4	2048514	2049105	-1	CC1G_11792	orthomcl
CC1G_06405	Chr_4	2049311	2050851	-1	CC1G_14969	orthomcl
CC1G_06426	Chr_4	2109688	2110020	+1	CC1G_10253	orthomcl
CC1G_06455	Chr_12	1288651	1290994	-1	CC1G_01540,CC1G_01542,CC1G_01544,CC1G_01545,CC1G_01546,CC1G_01548,CC1G_03941,CC1G_05418,CC1G_08425,CC1G_13340,CC1G_15413	orthomcl
CC1G_06460	Chr_12	1301127	1301888	-1	CC1G_06461,CC1G_08882	orthomcl
CC1G_06461	Chr_12	1303154	1304189	-1	CC1G_06460,CC1G_08882	orthomcl
CC1G_06476	Chr_12	1339899	1342229	+1	CC1G_08481,CC1G_08482,CC1G_08490,CC1G_09789,CC1G_09790,CC1G_12261,CC1G_12262,CC1G_13810,CC1G_13811,CC1G_14966,CC1G_15414	orthomcl
CC1G_06477	Chr_12	1342743	1343572	-1	CC1G_06492,CC1G_06494	orthomcl
CC1G_06492	Chr_12	1369112	1370102	-1	CC1G_06477,CC1G_06494	orthomcl
CC1G_06494	Chr_12	1373399	1374826	-1	CC1G_06477,CC1G_06492	orthomcl
CC1G_06500	Chr_12	1396078	1396623	-1	CC1G_09928,CC1G_09930	orthomcl
CC1G_06502	Chr_12	1402403	1404541	+1	CC1G_14341	orthomcl
CC1G_06517	Chr_12	1445665	1447661	+1	CC1G_06679	orthomcl
CC1G_06519	Chr_12	1451367	1452254	+1	CC1G_03007,CC1G_09801,CC1G_10726	orthomcl
CC1G_06528	Chr_12	1476895	1478171	+1	CC1G_02757,CC1G_08593	orthomcl
CC1G_06586	Chr_1	2890366	2890929	+1	CC1G_06587	orthomcl
CC1G_06587	Chr_1	2891436	2892014	+1	CC1G_06586	orthomcl
CC1G_06607	Chr_1	2934791	2935292	-1	CC1G_06608	orthomcl
CC1G_06608	Chr_1	2935546	2935940	-1	CC1G_06607	orthomcl
CC1G_06633	Chr_5	392040	392693	+1	CC1G_02685	orthomcl
CC1G_06634	Chr_5	389429	390732	+1	CC1G_02684,CC1G_02688,CC1G_06638,CC1G_10709,CC1G_11189	orthomcl
CC1G_06638	Chr_5	373863	375529	-1	CC1G_02684,CC1G_02688,CC1G_06634,CC1G_10709,CC1G_11189	orthomcl
CC1G_06639	Chr_5	371693	372884	-1	CC1G_02686	orthomcl
CC1G_06641	Chr_5	367442	368438	+1	CC1G_02869,CC1G_03423,CC1G_09624	orthomcl
CC1G_06670	Chr_5	281284	282182	+1	CC1G_03344,CC1G_06692,CC1G_06696,CC1G_08310,CC1G_13832	orthomcl
CC1G_06672	Chr_5	277322	278602	-1	CC1G_02675,CC1G_06701,CC1G_06704,CC1G_06707,CC1G_06709,CC1G_11175	orthomcl
CC1G_06673	Chr_5	275537	277142	+1	CC1G_05063,CC1G_06675	orthomcl
CC1G_06675	Chr_5	269273	270672	+1	CC1G_05063,CC1G_06673	orthomcl
CC1G_06678	Chr_5	260952	263420	+1	CC1G_07698	orthomcl
CC1G_06679	Chr_5	258308	260465	+1	CC1G_06517	orthomcl
CC1G_06682	Chr_5	253589	254306	-1	CC1G_06684	orthomcl
CC1G_06683	Chr_5	251993	253059	+1	CC1G_06693,CC1G_06697	orthomcl
CC1G_06684	Chr_5	250348	250905	-1	CC1G_06682	orthomcl
CC1G_06692	Chr_5	224697	225065	+1	CC1G_03344,CC1G_06670,CC1G_06696,CC1G_08310,CC1G_13832	orthomcl
CC1G_06693	Chr_5	221558	222526	-1	CC1G_06683,CC1G_06697	orthomcl
CC1G_06696	Chr_5	215709	216076	-1	CC1G_03344,CC1G_06670,CC1G_06692,CC1G_08310,CC1G_13832	orthomcl
CC1G_06697	Chr_5	214355	215415	+1	CC1G_06683,CC1G_06693	orthomcl
CC1G_06701	Chr_5	202731	203944	-1	CC1G_02675,CC1G_06672,CC1G_06704,CC1G_06707,CC1G_06709,CC1G_11175	orthomcl
CC1G_06704	Chr_5	197937	198408	+1	CC1G_02675,CC1G_06672,CC1G_06701,CC1G_06707,CC1G_06709,CC1G_11175	orthomcl
