#gene	chrom	chrom_start	chrom_stop	chrom_strand	targets	methods
CC1G_07179	VIII	1067494	1068680	+1	CC1G_02189,CC1G_04917	orthomcl
CC1G_07194	VIII	1102390	1103935	-1	CC1G_04530,CC1G_09851,CC1G_10304	orthomcl
CC1G_07196	VIII	1106896	1108071	-1	CC1G_11689	orthomcl
CC1G_07198	VIII	1109250	1110381	-1	CC1G_14995	orthomcl
CC1G_07203	VI	2017598	2019185	-1	CC1G_04336,CC1G_04337,CC1G_07204,CC1G_07205,CC1G_08068,CC1G_08268,CC1G_08269,CC1G_11230,CC1G_12188,CC1G_13195,CC1G_13219,CC1G_13434,CC1G_13615	orthomcl
CC1G_07204	VI	2015624	2016972	-1	CC1G_04336,CC1G_04337,CC1G_07203,CC1G_07205,CC1G_08068,CC1G_08268,CC1G_08269,CC1G_11230,CC1G_12188,CC1G_13195,CC1G_13219,CC1G_13434,CC1G_13615	orthomcl
CC1G_07205	VI	2014005	2014945	-1	CC1G_04336,CC1G_04337,CC1G_07203,CC1G_07204,CC1G_08068,CC1G_08268,CC1G_08269,CC1G_11230,CC1G_12188,CC1G_13195,CC1G_13219,CC1G_13434,CC1G_13615	orthomcl
CC1G_07211	VI	1990506	1991494	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07212	VI	1987003	1988723	+1	CC1G_07499,CC1G_15631,CC1G_15632	orthomcl
CC1G_07217	VI	1967861	1968354	+1	CC1G_08088,CC1G_10376	orthomcl
CC1G_07218	VI	1965756	1967467	+1	CC1G_10375	orthomcl
CC1G_07219	VI	1960775	1965319	+1	CC1G_05768,CC1G_08638,CC1G_10374,CC1G_11482	orthomcl
CC1G_07220	VI	1954827	1958642	+1	CC1G_12583,CC1G_14503	orthomcl
CC1G_07221	VI	1953528	1954302	-1	CC1G_04083,CC1G_12584,CC1G_12802,CC1G_13035	orthomcl
CC1G_07222	VI	1952663	1953380	+1	CC1G_04084,CC1G_12585,CC1G_12801,CC1G_14356	orthomcl
CC1G_07223	VI	1951426	1952179	-1	CC1G_03483,CC1G_04085,CC1G_11051,CC1G_12287,CC1G_12586,CC1G_12798	orthomcl
CC1G_07224	VI	1946616	1951007	+1	CC1G_14504,CC1G_14733	orthomcl
CC1G_07225	VI	1939984	1945926	-1	CC1G_00715,CC1G_02362,CC1G_07598,CC1G_08470,CC1G_08475,CC1G_15101	orthomcl
CC1G_07231	VI	1921604	1922274	+1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07232	VI	1919466	1920813	-1	CC1G_01504,CC1G_02647,CC1G_03172,CC1G_03173,CC1G_04167,CC1G_04169,CC1G_04170,CC1G_05353,CC1G_05556,CC1G_05559,CC1G_05959,CC1G_05960,CC1G_05961,CC1G_08907,CC1G_08921,CC1G_09617,CC1G_09635,CC1G_10434,CC1G_10476,CC1G_11718,CC1G_12250,CC1G_12254,CC1G_12256,CC1G_12847,CC1G_13557,CC1G_14064,CC1G_14741,CC1G_15224,CC1G_15244,CC1G_15646,CC1G_15757	orthomcl
CC1G_07236	VI	1911411	1912103	-1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07238	VI	1907632	1908215	-1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07240	VI	1904044	1904532	-1	CC1G_04722	orthomcl
CC1G_07241	VI	1902507	1903678	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07243	VI	1901289	1901772	+1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07244	VI	1899973	1901010	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07245	VI	1897590	1898979	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07246	VI	1893721	1894067	-1	CC1G_09734,CC1G_15481	orthomcl
CC1G_07247	VI	1892805	1893605	-1	CC1G_12946,CC1G_14764,CC1G_15480,CC1G_15562	orthomcl
CC1G_07252	VI	1881603	1882345	+1	CC1G_10669,CC1G_14028,CC1G_14761,CC1G_15479	orthomcl
CC1G_07255	VI	1871880	1874476	+1	CC1G_09748,CC1G_10217,CC1G_12951	orthomcl
CC1G_07258	VI	1864746	1865125	+1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07259	VI	1862914	1864141	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07638,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07260	VI	1861490	1862174	+1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07265	VI	1843567	1843782	+1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07267,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07267	VI	1841570	1842295	-1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07269,CC1G_07272,CC1G_13199	orthomcl
CC1G_07269	VI	1837738	1838538	+1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07272,CC1G_13199	orthomcl
CC1G_07272	VI	1829835	1830622	-1	CC1G_01526,CC1G_01645,CC1G_04950,CC1G_07231,CC1G_07236,CC1G_07238,CC1G_07243,CC1G_07258,CC1G_07260,CC1G_07265,CC1G_07267,CC1G_07269,CC1G_13199	orthomcl
CC1G_07292	XII	1563207	1565023	+1	CC1G_07296,CC1G_07306	orthomcl
CC1G_07296	XII	1573992	1575842	-1	CC1G_07292,CC1G_07306	orthomcl
CC1G_07305	XII	1599162	1600432	-1	CC1G_07307	orthomcl
CC1G_07306	XII	1601015	1602853	+1	CC1G_07292,CC1G_07296	orthomcl
CC1G_07307	XII	1603639	1605058	-1	CC1G_07305	orthomcl
CC1G_07314	XII	1629936	1630979	-1	CC1G_03113,CC1G_07319	orthomcl
CC1G_07317	XII	1640097	1642419	-1	CC1G_09076,CC1G_12086	orthomcl
CC1G_07319	XII	1645928	1647207	+1	CC1G_03113,CC1G_07314	orthomcl
CC1G_07320	XII	1648874	1649689	-1	CC1G_07321,CC1G_07511,CC1G_07696,CC1G_13754,CC1G_13755	orthomcl
CC1G_07321	XII	1650225	1650972	-1	CC1G_07320,CC1G_07511,CC1G_07696,CC1G_13754,CC1G_13755	orthomcl
CC1G_07352	III	1977187	1977653	-1	CC1G_14963	orthomcl
CC1G_07418	III	2136880	2138224	+1	CC1G_09818	orthomcl
CC1G_07424	III	2156966	2159433	+1	CC1G_02659,CC1G_08508,CC1G_11800,CC1G_14464	orthomcl
CC1G_07427	IX	412703	414415	-1	CC1G_08874,CC1G_10588,CC1G_12593	orthomcl
CC1G_07428	IX	415069	417570	+1	CC1G_06337,CC1G_08873,CC1G_12594,CC1G_14582	orthomcl
CC1G_07450	IX	495121	499154	-1	CC1G_00228	orthomcl
CC1G_07457	IX	514259	515887	+1	CC1G_02793,CC1G_02863	orthomcl
CC1G_07469	IX	545816	547955	-1	CC1G_11135,CC1G_15171,CC1G_15172	orthomcl
CC1G_07471	IX	554109	556929	+1	CC1G_07472	orthomcl
CC1G_07472	IX	557242	560099	+1	CC1G_07471	orthomcl
CC1G_07478	IX	575919	576490	-1	CC1G_01517,CC1G_01523,CC1G_02862,CC1G_08237,CC1G_08238,CC1G_08239,CC1G_08240,CC1G_12614	orthomcl
CC1G_07479	IX	577800	578841	-1	CC1G_03053,CC1G_03067,CC1G_03120,CC1G_04848,CC1G_04849	orthomcl
CC1G_07480	IX	579940	581260	+1	CC1G_10029,CC1G_13046	orthomcl
CC1G_07482	IX	587730	588461	+1	CC1G_03922,CC1G_09365,CC1G_09668,CC1G_11503	orthomcl
CC1G_07483	IX	588632	589381	-1	CC1G_07484	orthomcl
CC1G_07484	IX	589717	590687	+1	CC1G_07483	orthomcl
CC1G_07491	VI	1345791	1347359	-1	CC1G_02536,CC1G_02537,CC1G_04646,CC1G_04647,CC1G_12361	orthomcl
CC1G_07494	VI	1353296	1354270	-1	CC1G_05584,CC1G_05597	orthomcl
CC1G_07499	VI	1364461	1366635	+1	CC1G_07212,CC1G_15631,CC1G_15632	orthomcl
CC1G_07502	VI	1369802	1371695	-1	CC1G_10332	orthomcl
CC1G_07508	VI	1386175	1388411	+1	CC1G_07519,CC1G_09354	orthomcl
CC1G_07510	VI	1390579	1392653	+1	CC1G_09499,CC1G_09518,CC1G_09523,CC1G_09524,CC1G_09525,CC1G_09535,CC1G_09923	orthomcl
CC1G_07511	VI	1392810	1393523	-1	CC1G_07320,CC1G_07321,CC1G_07696,CC1G_13754,CC1G_13755	orthomcl
CC1G_07519	VI	1418481	1420572	+1	CC1G_07508,CC1G_09354	orthomcl
CC1G_07533	VI	1472393	1472874	+1	CC1G_07546	orthomcl
CC1G_07545	VI	1506148	1506753	-1	CC1G_03969,CC1G_04173,CC1G_04580,CC1G_05281,CC1G_06974,CC1G_09459,CC1G_10362,CC1G_10458,CC1G_10881,CC1G_10997,CC1G_11009,CC1G_11900,CC1G_11901,CC1G_11916,CC1G_12691,CC1G_14946,CC1G_15617	orthomcl
CC1G_07546	VI	1507152	1507620	+1	CC1G_07533	orthomcl
CC1G_07550	VI	1521099	1523500	+1	CC1G_11285	orthomcl
CC1G_07556	IV	2471619	2473088	-1	CC1G_06027,CC1G_10142	orthomcl
CC1G_07558	IV	2475351	2477357	+1	CC1G_06025,CC1G_10144	orthomcl
CC1G_07559	IV	2478336	2478983	-1	CC1G_06024,CC1G_10145	orthomcl
CC1G_07592	IV	2564409	2565788	-1	CC1G_06882	orthomcl
CC1G_07598	IV	2587915	2593456	+1	CC1G_00715,CC1G_02362,CC1G_07225,CC1G_08470,CC1G_08475,CC1G_15101	orthomcl
CC1G_07607	IV	2621521	2623633	+1	CC1G_07608,CC1G_07609	orthomcl
CC1G_07608	IV	2624085	2625176	+1	CC1G_07607,CC1G_07609	orthomcl
CC1G_07609	IV	2625414	2626481	+1	CC1G_07607,CC1G_07608	orthomcl
CC1G_07623	IX	1358939	1359845	-1	CC1G_04826,CC1G_04827,CC1G_09276,CC1G_10414	orthomcl
CC1G_07624	IX	1362170	1363192	-1	CC1G_02194,CC1G_02195,CC1G_07634,CC1G_09526,CC1G_13965	orthomcl
CC1G_07634	IX	1378352	1379630	-1	CC1G_02194,CC1G_02195,CC1G_07624,CC1G_09526,CC1G_13965	orthomcl
CC1G_07638	IX	1385284	1386754	+1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07660,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07647	IX	1416978	1418311	+1	CC1G_05450,CC1G_05452,CC1G_05456,CC1G_05621,CC1G_05629,CC1G_05645,CC1G_05654,CC1G_09877,CC1G_11383,CC1G_14572,CC1G_15734,CC1G_15735	orthomcl
CC1G_07648	IX	1418464	1419520	-1	CC1G_05356	orthomcl
CC1G_07660	IX	1465168	1466304	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07661,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07661	IX	1467056	1468421	-1	CC1G_00739,CC1G_01498,CC1G_01541,CC1G_03147,CC1G_03161,CC1G_05338,CC1G_05350,CC1G_05367,CC1G_05771,CC1G_05772,CC1G_05773,CC1G_05775,CC1G_05779,CC1G_05785,CC1G_05936,CC1G_07211,CC1G_07241,CC1G_07244,CC1G_07245,CC1G_07259,CC1G_07638,CC1G_07660,CC1G_08951,CC1G_08956,CC1G_08961,CC1G_08962,CC1G_08963,CC1G_08969,CC1G_08971,CC1G_08983,CC1G_09201,CC1G_09204,CC1G_09205,CC1G_09221,CC1G_09225,CC1G_09248,CC1G_09249,CC1G_09252,CC1G_09517,CC1G_09594,CC1G_09852,CC1G_10474,CC1G_10479,CC1G_10480,CC1G_10483,CC1G_10494,CC1G_10495,CC1G_10497,CC1G_10498,CC1G_10500,CC1G_10593,CC1G_11263,CC1G_11354,CC1G_12025,CC1G_12027,CC1G_13071,CC1G_15188,CC1G_15369,CC1G_15374,CC1G_15375,CC1G_15744,CC1G_15751,CC1G_15762	orthomcl
CC1G_07664	IX	1475611	1477155	+1	CC1G_03490,CC1G_03554,CC1G_03555,CC1G_09420,CC1G_10428,CC1G_11068	orthomcl
CC1G_07670	IX	1488607	1490820	+1	CC1G_07919,CC1G_09803,CC1G_10977	orthomcl
CC1G_07683	IX	1523043	1524078	+1	CC1G_11053	orthomcl
CC1G_07696	IX	1200719	1201432	+1	CC1G_07320,CC1G_07321,CC1G_07511,CC1G_13754,CC1G_13755	orthomcl
CC1G_07698	IX	1204605	1207058	+1	CC1G_06678	orthomcl
CC1G_07700	IX	1215048	1216028	+1	CC1G_10999	orthomcl
CC1G_07709	IX	1237252	1237947	+1	CC1G_04878,CC1G_04880	orthomcl
CC1G_07710	IX	1238516	1239124	-1	CC1G_10204,CC1G_15585	orthomcl
CC1G_07730	IX	1295332	1298191	+1	CC1G_01092,CC1G_07740,CC1G_08726,CC1G_08761	orthomcl
CC1G_07740	IX	1330057	1332869	+1	CC1G_01092,CC1G_07730,CC1G_08726,CC1G_08761	orthomcl
CC1G_07742	IX	1337158	1339808	-1	CC1G_15177	orthomcl
CC1G_07758	XII	1750461	1752807	+1	CC1G_12467,CC1G_12470,CC1G_13524	orthomcl
CC1G_07761	XII	1760810	1761929	-1		orthomcl
CC1G_07775	XII	1798826	1799492	+1	CC1G_04013,CC1G_05928,CC1G_11724	orthomcl
CC1G_07781	XII	1818486	1819729	-1	CC1G_07803	orthomcl
CC1G_07782	XII	1822020	1824607	+1	CC1G_05498,CC1G_08233	orthomcl
CC1G_07786	XII	1833127	1833963	-1	CC1G_03959,CC1G_03960,CC1G_03961,CC1G_07789,CC1G_07807,CC1G_10496,CC1G_15466	orthomcl
CC1G_07789	XII	1841376	1842256	+1	CC1G_03959,CC1G_03960,CC1G_03961,CC1G_07786,CC1G_07807,CC1G_10496,CC1G_15466	orthomcl
CC1G_07792	XII	1845541	1847474	+1	CC1G_03122,CC1G_04562,CC1G_10592,CC1G_10606,CC1G_10615	orthomcl
CC1G_07798	XII	1861130	1862120	-1	CC1G_07800,CC1G_08941	orthomcl
CC1G_07799	XII	1862738	1864864	+1	CC1G_05473,CC1G_05478	orthomcl
CC1G_07800	XII	1865266	1866003	-1	CC1G_07798,CC1G_08941	orthomcl
CC1G_07803	XII	1869411	1870710	+1	CC1G_07781	orthomcl
CC1G_07807	XII	1877527	1878330	-1	CC1G_03959,CC1G_03960,CC1G_03961,CC1G_07786,CC1G_07789,CC1G_10496,CC1G_15466	orthomcl
CC1G_07808	XII	1879220	1881108	+1	CC1G_02750,CC1G_02792,CC1G_03145,CC1G_03156,CC1G_03182,CC1G_03183,CC1G_03186,CC1G_03382,CC1G_04920,CC1G_05335,CC1G_08896,CC1G_08908,CC1G_08952,CC1G_08966,CC1G_08967,CC1G_08968,CC1G_08978,CC1G_08980,CC1G_09049,CC1G_09050,CC1G_09056,CC1G_09064,CC1G_09065,CC1G_09072,CC1G_09073,CC1G_09087,CC1G_09090,CC1G_09211,CC1G_09295,CC1G_09297,CC1G_09298,CC1G_09299,CC1G_09300,CC1G_10163,CC1G_10363,CC1G_10449,CC1G_10457,CC1G_10858,CC1G_11010,CC1G_11250,CC1G_11779,CC1G_11780,CC1G_12030,CC1G_12125,CC1G_12282,CC1G_12599,CC1G_13197,CC1G_13251,CC1G_13252,CC1G_13548,CC1G_13564,CC1G_14044,CC1G_14045,CC1G_14307,CC1G_14308,CC1G_14528,CC1G_14529,CC1G_15745,CC1G_15746	orthomcl
CC1G_07809	XII	1881652	1883058	+1	CC1G_03963,CC1G_10240,CC1G_10244,CC1G_10255,CC1G_10311,CC1G_12600,CC1G_12601	orthomcl
CC1G_07810	XII	1883249	1883892	-1	CC1G_04889,CC1G_10246	orthomcl
CC1G_07818	IV	1149804	1151968	+1	CC1G_11659,CC1G_11667,CC1G_12495	orthomcl
CC1G_07824	IV	1164218	1165790	-1	CC1G_07825,CC1G_07832,CC1G_07833,CC1G_07834	orthomcl
CC1G_07825	IV	1165841	1167099	-1	CC1G_07824,CC1G_07832,CC1G_07833,CC1G_07834	orthomcl
CC1G_07826	IV	1167546	1167935	-1	CC1G_07827	orthomcl
CC1G_07827	IV	1168390	1168917	-1	CC1G_07826	orthomcl
CC1G_07832	IV	1186635	1188108	+1	CC1G_07824,CC1G_07825,CC1G_07833,CC1G_07834	orthomcl
CC1G_07833	IV	1188498	1189706	+1	CC1G_07824,CC1G_07825,CC1G_07832,CC1G_07834	orthomcl
CC1G_07834	IV	1190383	1191123	+1	CC1G_07824,CC1G_07825,CC1G_07832,CC1G_07833	orthomcl
CC1G_07843	IV	1211455	1213066	-1	CC1G_07848,CC1G_07849,CC1G_07850	orthomcl
CC1G_07848	IV	1226639	1228313	+1	CC1G_07843,CC1G_07849,CC1G_07850	orthomcl
CC1G_07849	IV	1228740	1230262	+1	CC1G_07843,CC1G_07848,CC1G_07850	orthomcl
CC1G_07850	IV	1230812	1232377	+1	CC1G_07843,CC1G_07848,CC1G_07849	orthomcl
CC1G_07853	IV	1245992	1246419	-1	CC1G_07854	orthomcl
CC1G_07854	IV	1248443	1248860	+1	CC1G_07853	orthomcl
CC1G_07859	IV	1263582	1264427	-1	CC1G_07876	orthomcl
CC1G_07876	IV	1314380	1315444	+1	CC1G_07859	orthomcl
CC1G_07901	V	3097510	3099094	+1	CC1G_04660,CC1G_04677,CC1G_04680	orthomcl
CC1G_07904	V	3103146	3104511	+1	CC1G_05635,CC1G_10989,CC1G_10990,CC1G_10991,CC1G_10993,CC1G_10996,CC1G_12146,CC1G_12147,CC1G_12148,CC1G_12247,CC1G_14729	orthomcl
CC1G_07919	V	3154951	3156880	+1	CC1G_07670,CC1G_09803,CC1G_10977	orthomcl
CC1G_07944	XIII	378718	379894	+1	CC1G_08116	orthomcl
CC1G_07956	XIII	414195	414861	-1	CC1G_05607,CC1G_05638,CC1G_12242,CC1G_12244,CC1G_13099	orthomcl
CC1G_07957	XIII	417326	419953	-1	CC1G_02464,CC1G_10369	orthomcl
CC1G_07983	XIII	499689	501036	+1	CC1G_01624,CC1G_02708,CC1G_02717,CC1G_04698,CC1G_04747,CC1G_04793,CC1G_05403,CC1G_05416,CC1G_05419,CC1G_07989,CC1G_08624,CC1G_08628,CC1G_08645,CC1G_13610	orthomcl
CC1G_07989	XIII	512271	515008	-1	CC1G_01624,CC1G_02708,CC1G_02717,CC1G_04698,CC1G_04747,CC1G_04793,CC1G_05403,CC1G_05416,CC1G_05419,CC1G_07983,CC1G_08624,CC1G_08628,CC1G_08645,CC1G_13610	orthomcl
CC1G_08009	VIII	394206	395687	+1	CC1G_03381,CC1G_04054,CC1G_04055,CC1G_04062,CC1G_04994,CC1G_05431,CC1G_05445,CC1G_08010,CC1G_08052	orthomcl
CC1G_08010	VIII	396299	398082	+1	CC1G_03381,CC1G_04054,CC1G_04055,CC1G_04062,CC1G_04994,CC1G_05431,CC1G_05445,CC1G_08009,CC1G_08052	orthomcl
CC1G_08017	VIII	415862	417541	+1	CC1G_08022	orthomcl
CC1G_08021	VIII	430244	432830	+1	CC1G_08037	orthomcl
CC1G_08022	VIII	433228	434865	+1	CC1G_08017	orthomcl
CC1G_08027	VIII	448376	450936	-1	CC1G_05408,CC1G_08038,CC1G_08039,CC1G_14956	orthomcl
CC1G_08037	VIII	479691	481805	-1	CC1G_08021	orthomcl
CC1G_08038	VIII	482625	484960	+1	CC1G_05408,CC1G_08027,CC1G_08039,CC1G_14956	orthomcl
CC1G_08039	VIII	485496	487796	+1	CC1G_05408,CC1G_08027,CC1G_08038,CC1G_14956	orthomcl
CC1G_08048	VIII	504726	506125	+1	CC1G_02471,CC1G_02744,CC1G_02758,CC1G_05599,CC1G_05636,CC1G_06016,CC1G_06017,CC1G_10006,CC1G_10470	orthomcl
CC1G_08052	VIII	511561	513128	-1	CC1G_03381,CC1G_04054,CC1G_04055,CC1G_04062,CC1G_04994,CC1G_05431,CC1G_05445,CC1G_08009,CC1G_08010	orthomcl
CC1G_08056	IV	3021241	3021726	+1	CC1G_05472,CC1G_08057	orthomcl
